Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 06/20  13:00:00,,,,,,,,,0.0,14657625.360744644,7375429.795805544 
 06/20  14:00:00,,,,,,,,,0.0,17267921.698042445,4566240.878071144 
 06/20  15:00:00,,,,,,,,,0.0,22517146.890206866,7375631.00144973 
 06/20  16:00:00,,,,,,,,,0.0,27147699.795589305,7375714.895534768 
 06/20  17:00:00,,,,,,,,,0.0,30015840.978690192,4566240.878071144 
 06/20  18:00:00,,,,,,,,,0.0,31961658.677697092,7844151.495849916 
 06/20  19:00:00,,,,,,,,,0.0,27806792.747664265,8528707.299161041 
 06/20  20:00:00,,,,,,,,,0.0,10455521.134101579,10181837.556753129 
 06/20  21:00:00,,,,,,,,,0.0,2612680.2735261624,8097748.380246492 
 06/20  22:00:00,,,,,,,,,0.0,217007.0078255184,7767481.475190427 
 06/20  23:00:00,,,,,,,,,0.0,0.0,7768066.090441365 
 06/20  24:00:00,18.026562499999994,13.004687500000001,14.927284319231816,107.06510416666667,165.41145833333334,172.27700667307286,20.62376411437489,52659128.18503961,0.0,15205.266348841129,7767265.643830245 
 06/21  01:00:00,,,,,,,,,0.0,20106.809304652514,4566240.878071144 
 06/21  02:00:00,,,,,,,,,0.0,44421.33013254327,7220390.478362219 
 06/21  03:00:00,,,,,,,,,0.0,66966.27379865716,4566240.878071144 
 06/21  04:00:00,,,,,,,,,0.0,54770.13500112971,4566240.878071144 
 06/21  05:00:00,,,,,,,,,0.0,55048.20956758017,4566240.878071144 
 06/21  06:00:00,,,,,,,,,0.0,46814.49922056413,7220281.274148583 
 06/21  07:00:00,,,,,,,,,0.0,48523.292089405106,7767452.144248591 
 06/21  08:00:00,,,,,,,,,0.0,4793546.257765867,7768006.978541645 
 06/21  09:00:00,,,,,,,,,0.0,4698709.839856142,8202920.33105398 
 06/21  10:00:00,,,,,,,,,0.0,4288263.571782488,11840149.975615961 
 06/21  11:00:00,,,,,,,,,0.0,4011796.589151244,4566240.878071144 
 06/21  12:00:00,,,,,,,,,0.0,3817032.1071375236,7375142.884782663 
 06/21  13:00:00,,,,,,,,,0.0,3776466.003996101,4566240.878071144 
 06/21  14:00:00,,,,,,,,,0.0,3732582.108336341,7375211.1002682205 
 06/21  15:00:00,,,,,,,,,0.0,5132194.769602685,6837646.0942349 
 06/21  16:00:00,,,,,,,,,0.0,9644537.534630485,5103924.748436331 
 06/21  17:00:00,,,,,,,,,0.0,15813461.847446099,7375499.510514883 
 06/21  18:00:00,,,,,,,,,0.0,21168735.893428896,7844005.693106479 
 06/21  19:00:00,,,,,,,,,0.0,23278664.342023,7843542.388195349 
 06/21  20:00:00,,,,,,,,,0.0,9156034.015779857,7843525.7719496 
 06/21  21:00:00,,,,,,,,,0.0,970663.153627051,7843620.504831114 
 06/21  22:00:00,,,,,,,,,0.0,0.0,8919967.60788813 
 06/21  23:00:00,,,,,,,,,0.0,0.0,9174898.10691918 
 06/21  24:00:00,15.603124999999999,12.230729166666665,13.60197071054109,52.971354166666664,51.09375,172.22474417072257,20.632166624335557,53795809.65235511,0.0,0.0,8409272.048132896 
 06/22  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/22  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/22  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/22  04:00:00,,,,,,,,,0.0,0.0,7220934.018823825 
 06/22  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/22  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/22  07:00:00,,,,,,,,,0.0,0.0,7767335.035526058 
 06/22  08:00:00,,,,,,,,,0.0,3905360.965634425,7767150.6014612755 
 06/22  09:00:00,,,,,,,,,0.0,3888998.106104346,11840122.317198474 
 06/22  10:00:00,,,,,,,,,0.0,3888194.231980769,8202584.296888698 
 06/22  11:00:00,,,,,,,,,0.0,4785896.178582305,7375667.141984599 
 06/22  12:00:00,,,,,,,,,0.0,5683145.714956715,4566240.878071144 
 06/22  13:00:00,,,,,,,,,0.0,6873266.655862955,7375458.341727711 
 06/22  14:00:00,,,,,,,,,0.0,11075433.736579686,5296344.323392861 
 06/22  15:00:00,,,,,,,,,0.0,17404683.758043837,6645196.563540928 
 06/22  16:00:00,,,,,,,,,0.0,23836134.819612656,7375192.175249651 
 06/22  17:00:00,,,,,,,,,0.0,28991773.09816418,4566240.878071144 
 06/22  18:00:00,,,,,,,,,0.0,23149339.929298643,7843318.677849282 
 06/22  19:00:00,,,,,,,,,0.0,16560581.190274308,9476603.898130752 
 06/22  20:00:00,,,,,,,,,0.0,2324650.893140846,9488956.986002099 
 06/22  21:00:00,,,,,,,,,0.0,0.0,7843530.869758583 
 06/22  22:00:00,,,,,,,,,0.0,0.0,7767990.50443388 
 06/22  23:00:00,,,,,,,,,0.0,0.0,7767415.877597321 
 06/22  24:00:00,14.863020833333332,9.728645833333333,11.966539216169487,86.48177083333333,199.63020833333334,172.17247911593907,20.634594522289692,51475508.38018174,0.0,0.0,7767302.608956494 
 06/23  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/23  02:00:00,,,,,,,,,0.0,0.0,7220730.3552179225 
 06/23  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/23  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/23  05:00:00,,,,,,,,,0.0,0.0,4676583.746397547 
 06/23  06:00:00,,,,,,,,,0.0,0.0,7110014.840754513 
 06/23  07:00:00,,,,,,,,,0.0,0.0,7767426.165514792 
 06/23  08:00:00,,,,,,,,,0.0,4206059.664377986,7767592.030276362 
 06/23  09:00:00,,,,,,,,,0.0,5558766.811451799,8614889.500186287 
 06/23  10:00:00,,,,,,,,,0.0,7192163.379815541,11427764.847300144 
 06/23  11:00:00,,,,,,,,,0.0,8369338.011228283,4566240.878071144 
 06/23  12:00:00,,,,,,,,,0.0,8918811.02373382,7375792.452142949 
 06/23  13:00:00,,,,,,,,,0.0,9177127.031509364,4566240.878071144 
 06/23  14:00:00,,,,,,,,,0.0,11250109.543493569,7375816.125036711 
 06/23  15:00:00,,,,,,,,,0.0,16234726.60883953,7375587.551484651 
 06/23  16:00:00,,,,,,,,,0.0,18937076.111847844,4566240.878071144 
 06/23  17:00:00,,,,,,,,,0.0,18373714.202469207,7375396.597644541 
 06/23  18:00:00,,,,,,,,,0.0,16751362.10548229,7844342.250717182 
 06/23  19:00:00,,,,,,,,,0.0,14102309.897684745,7843503.266167401 
 06/23  20:00:00,,,,,,,,,0.0,2254879.5200288724,7843735.738318155 
 06/23  21:00:00,,,,,,,,,0.0,0.0,8555714.457064258 
 06/23  22:00:00,,,,,,,,,0.0,0.0,9173635.816355849 
 06/23  23:00:00,,,,,,,,,0.0,0.0,8867111.197508842 
 06/23  24:00:00,15.38125,10.750520833333333,12.689995592865722,84.26041666666667,190.54166666666666,172.12030636186125,20.631049807009592,53811735.753001735,0.0,0.0,7767516.370527752 
 06/24  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/24  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/24  03:00:00,,,,,,,,,0.0,0.0,4596093.782380729 
 06/24  04:00:00,,,,,,,,,0.0,0.0,7191064.759298792 
 06/24  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/24  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/24  07:00:00,,,,,,,,,0.0,0.0,7767489.423867475 
 06/24  08:00:00,,,,,,,,,0.0,5823014.928345114,8342931.4582947595 
 06/24  09:00:00,,,,,,,,,0.0,8465861.784971066,11186923.308006838 
 06/24  10:00:00,,,,,,,,,0.0,10894074.813154435,8202333.003128575 
 06/24  11:00:00,,,,,,,,,0.0,13135926.571893292,7375714.871593349 
 06/24  12:00:00,,,,,,,,,0.0,14845695.94842617,4566240.878071144 
 06/24  13:00:00,,,,,,,,,0.0,15750458.550967788,7375738.657651812 
 06/24  14:00:00,,,,,,,,,0.0,19930831.812650856,7375762.413981406 
 06/24  15:00:00,,,,,,,,,0.0,28795406.9123433,4566240.878071144 
 06/24  16:00:00,,,,,,,,,0.0,34565921.76415855,7375786.119650292 
 06/24  17:00:00,,,,,,,,,0.0,36244924.83603339,4566240.878071144 
 06/24  18:00:00,,,,,,,,,0.0,36560828.33082794,8347801.677219834 
 06/24  19:00:00,,,,,,,,,0.0,34191680.21104625,10181129.812680481 
 06/24  20:00:00,,,,,,,,,0.0,15294461.881254952,8279797.576408392 
 06/24  21:00:00,,,,,,,,,0.0,4316324.133388523,7843719.038656043 
 06/24  22:00:00,,,,,,,,,0.0,932470.9821720495,7767464.484054809 
 06/24  23:00:00,,,,,,,,,0.0,24488.902000285256,7767273.477608139 
 06/24  24:00:00,18.161979166666665,11.130208333333334,13.941235321974853,93.93489583333333,258.765625,172.06832082386234,20.621536611007233,51407010.70206938,0.0,0.0,7767971.842804814 
 06/25  01:00:00,,,,,,,,,0.0,0.0,4890143.50567269 
 06/25  02:00:00,,,,,,,,,0.0,0.0,6896789.104839234 
 06/25  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/25  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/25  05:00:00,,,,,,,,,0.0,0.0,7220226.7422313895 
 06/25  06:00:00,,,,,,,,,0.0,41180.8773819497,4566240.878071144 
 06/25  07:00:00,,,,,,,,,0.0,711557.2781840547,7767410.137024826 
 06/25  08:00:00,,,,,,,,,0.0,11560154.077907886,7767213.471482276 
 06/25  09:00:00,,,,,,,,,0.0,14296218.603180148,9519990.171378693 
 06/25  10:00:00,,,,,,,,,0.0,16608980.123944566,10521295.016066324 
 06/25  11:00:00,,,,,,,,,0.0,17553517.13069297,4566240.878071144 
 06/25  12:00:00,,,,,,,,,0.0,17318613.65709445,7375499.533794754 
 06/25  13:00:00,,,,,,,,,0.0,16337225.44487789,7375700.037078572 
 06/25  14:00:00,,,,,,,,,0.0,12529547.474616883,4566240.878071144 
 06/25  15:00:00,,,,,,,,,0.0,10545953.982577493,7375723.848898074 
 06/25  16:00:00,,,,,,,,,0.0,10049122.89634011,4566240.878071144 
 06/25  17:00:00,,,,,,,,,0.0,8925784.35983739,7375747.624155077 
 06/25  18:00:00,,,,,,,,,0.0,7365498.930623049,7843610.83883609 
 06/25  19:00:00,,,,,,,,,0.0,6415943.068166356,7844193.308921577 
 06/25  20:00:00,,,,,,,,,0.0,0.0,7843626.291132579 
 06/25  21:00:00,,,,,,,,,0.0,0.0,9771678.452361837 
 06/25  22:00:00,,,,,,,,,0.0,0.0,9085845.38662648 
 06/25  23:00:00,,,,,,,,,0.0,0.0,7767667.886932895 
 06/25  24:00:00,17.35625,15.398958333333335,16.090096050356454,109.0859375,92.859375,172.01661731660715,20.6060611907655,53835513.02504708,0.0,0.0,7767211.142343989 
 06/26  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/26  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/26  03:00:00,,,,,,,,,0.0,0.0,7220347.563754344 
 06/26  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/26  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/26  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/26  07:00:00,,,,,,,,,0.0,0.0,8117009.768198604 
 06/26  08:00:00,,,,,,,,,0.0,4608414.028018264,9174921.294889092 
 06/26  09:00:00,,,,,,,,,0.0,5751670.422053708,9845948.545704 
 06/26  10:00:00,,,,,,,,,0.0,7312893.778905034,8202849.687827111 
 06/26  11:00:00,,,,,,,,,0.0,8636537.078848036,7375715.108197655 
 06/26  12:00:00,,,,,,,,,0.0,10029281.888440164,7375738.909756893 
 06/26  13:00:00,,,,,,,,,0.0,11184903.093667354,4566240.878071144 
 06/26  14:00:00,,,,,,,,,0.0,11571553.688823968,7375762.649032328 
 06/26  15:00:00,,,,,,,,,0.0,10918361.75631714,4566240.878071144 
 06/26  16:00:00,,,,,,,,,0.0,8903620.729541421,7375786.358746477 
 06/26  17:00:00,,,,,,,,,0.0,6104551.270115574,4566240.878071144 
 06/26  18:00:00,,,,,,,,,0.0,3863969.150149588,10145488.270118361 
 06/26  19:00:00,,,,,,,,,0.0,3171217.177816377,8820189.116756288 
 06/26  20:00:00,,,,,,,,,0.0,0.0,7843766.103521826 
 06/26  21:00:00,,,,,,,,,0.0,0.0,7843687.048112633 
 06/26  22:00:00,,,,,,,,,0.0,0.0,7767530.694559019 
 06/26  23:00:00,,,,,,,,,0.0,0.0,7767319.023201614 
 06/26  24:00:00,16.4921875,15.395833333333336,15.793769057751623,88.73177083333333,24.588541666666668,171.96529039108486,20.58463191468542,51263505.699005835,0.0,0.0,7767244.6834352175 
 06/27  01:00:00,,,,,,,,,0.0,0.0,7220345.331273639 
 06/27  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/27  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/27  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/27  05:00:00,,,,,,,,,0.0,0.0,7220905.312710853 
 06/27  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/27  07:00:00,,,,,,,,,0.0,0.0,7767378.157172572 
 06/27  08:00:00,,,,,,,,,3221016.36762036,3429106.247458336,7768026.657272983 
 06/27  09:00:00,,,,,,,,,1553618.8672786625,3237276.090035595,10866242.190998718 
 06/27  10:00:00,,,,,,,,,233469.33271922474,2956379.6295429207,9175256.1747322 
 06/27  11:00:00,,,,,,,,,0.0,2769290.7403944694,7131966.085957559 
 06/27  12:00:00,,,,,,,,,0.0,2611127.773172518,4809783.135492078 
 06/27  13:00:00,,,,,,,,,0.0,3028077.26990875,7375056.266059611 
 06/27  14:00:00,,,,,,,,,0.0,3984376.0417838586,4566240.878071144 
 06/27  15:00:00,,,,,,,,,0.0,6220086.204383554,7375724.932670251 
 06/27  16:00:00,,,,,,,,,0.0,9228310.592882546,4566240.878071144 
 06/27  17:00:00,,,,,,,,,0.0,13618976.811820727,7375748.714785887 
 06/27  18:00:00,,,,,,,,,0.0,16386593.13976936,7843814.705480959 
 06/27  19:00:00,,,,,,,,,0.0,11642264.552698698,7843648.111472195 
 06/27  20:00:00,,,,,,,,,0.0,0.0,9238663.671232607 
 06/27  21:00:00,,,,,,,,,0.0,0.0,9725737.792700812 
 06/27  22:00:00,,,,,,,,,0.0,0.0,7767409.388472316 
 06/27  23:00:00,,,,,,,,,0.0,0.0,7767307.130252663 
 06/27  24:00:00,14.2421875,11.520833333333334,12.647036883745853,107.99479166666667,102.58333333333333,171.91443417203777,20.557259248797358,53863803.270547785,0.0,0.0,7767992.347151338 
 06/28  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/28  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/28  03:00:00,,,,,,,,,0.0,0.0,7220380.456372635 
 06/28  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/28  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/28  06:00:00,,,,,,,,,0.0,0.0,7220920.419313993 
 06/28  07:00:00,,,,,,,,,0.0,0.0,7767590.716819894 
 06/28  08:00:00,,,,,,,,,25553.44839884569,3101949.5118488725,7767226.164753266 
 06/28  09:00:00,,,,,,,,,0.0,3373139.1409250107,8202732.913797581 
 06/28  10:00:00,,,,,,,,,0.0,5085957.627510322,11523197.788765019 
 06/28  11:00:00,,,,,,,,,0.0,8067962.119240803,4808818.918973466 
 06/28  12:00:00,,,,,,,,,0.0,10496256.293269582,7375701.188924607 
 06/28  13:00:00,,,,,,,,,0.0,11674882.338174403,4566240.878071144 
 06/28  14:00:00,,,,,,,,,0.0,15096002.008577798,7375724.998973412 
 06/28  15:00:00,,,,,,,,,0.0,22147556.806575574,4566240.878071144 
 06/28  16:00:00,,,,,,,,,0.0,27213978.753219794,7375748.770173149 
 06/28  17:00:00,,,,,,,,,0.0,30403435.349789105,7375772.509476682 
 06/28  18:00:00,,,,,,,,,0.0,32311802.382313542,7843453.2721556965 
 06/28  19:00:00,,,,,,,,,0.0,29378536.83811001,7844359.225019743 
 06/28  20:00:00,,,,,,,,,0.0,11057377.515251074,7843519.34076161 
 06/28  21:00:00,,,,,,,,,0.0,1533496.7815769769,7843551.2592128515 
 06/28  22:00:00,,,,,,,,,0.0,0.0,7767418.481403137 
 06/28  23:00:00,,,,,,,,,0.0,0.0,8892860.279311122 
 06/28  24:00:00,14.363020833333335,10.780208333333333,12.271712157828167,112.74479166666667,181.83854166666666,171.86414219620687,20.52395574029129,53127208.263771646,0.0,0.0,9173590.505263446 
 06/29  01:00:00,,,,,,,,,0.0,0.0,5119807.131663302 
 06/29  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/29  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/29  04:00:00,,,,,,,,,0.0,0.0,7220935.007563554 
 06/29  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/29  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/29  07:00:00,,,,,,,,,0.0,0.0,7767473.94163898 
 06/29  08:00:00,,,,,,,,,0.0,4423359.611909211,7767310.951210174 
 06/29  09:00:00,,,,,,,,,0.0,4945687.318691094,11840066.32691814 
 06/29  10:00:00,,,,,,,,,0.0,7045641.204587794,8203019.133275089 
 06/29  11:00:00,,,,,,,,,0.0,9194724.84456599,7375469.564020116 
 06/29  12:00:00,,,,,,,,,0.0,10763683.614158977,4566240.878071144 
 06/29  13:00:00,,,,,,,,,0.0,12099609.755457815,7375681.866081121 
 06/29  14:00:00,,,,,,,,,0.0,18470521.819729686,4566240.878071144 
 06/29  15:00:00,,,,,,,,,0.0,31195292.69803963,7375720.114186699 
 06/29  16:00:00,,,,,,,,,0.0,43087935.54607636,7375743.900311923 
 06/29  17:00:00,,,,,,,,,0.0,50058723.74511866,4566240.878071144 
 06/29  18:00:00,,,,,,,,,0.0,50655212.04522052,7844022.448037149 
 06/29  19:00:00,,,,,,,,,0.0,44641776.16225573,8674967.191294264 
 06/29  20:00:00,,,,,,,,,0.0,21076073.756195415,10181849.8290123 
 06/29  21:00:00,,,,,,,,,0.0,5876009.832425459,7951695.06506898 
 06/29  22:00:00,,,,,,,,,0.0,1052869.2985813469,7767582.062656956 
 06/29  23:00:00,,,,,,,,,0.0,0.0,7768097.764310134 
 06/29  24:00:00,15.540624999999999,10.914583333333333,12.77754357641198,69.03645833333333,408.1510416666667,171.8145072518108,20.484735998926713,51975518.52271369,0.0,0.0,7767228.76630911 
 06/30  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/30  02:00:00,,,,,,,,,0.0,0.0,7220764.4854329955 
 06/30  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 06/30  04:00:00,,,,,,,,,0.0,114.1854599392121,4566240.878071144 
 06/30  05:00:00,,,,,,,,,0.0,2092.8459970340755,4566240.878071144 
 06/30  06:00:00,,,,,,,,,0.0,249937.51410851703,7220174.36863702 
 06/30  07:00:00,,,,,,,,,0.0,663582.6450735059,7767407.585926853 
 06/30  08:00:00,,,,,,,,,0.0,7897640.728455484,7768038.801642656 
 06/30  09:00:00,,,,,,,,,0.0,10274643.738450887,8203014.061862253 
 06/30  10:00:00,,,,,,,,,0.0,13003737.311668329,11840085.764583051 
 06/30  11:00:00,,,,,,,,,0.0,14925990.08987707,4566240.878071144 
 06/30  12:00:00,,,,,,,,,0.0,16495598.728839125,7375232.099520408 
 06/30  13:00:00,,,,,,,,,0.0,17955988.98905024,4566240.878071144 
 06/30  14:00:00,,,,,,,,,0.0,23919443.521944553,7375361.729885018 
 06/30  15:00:00,,,,,,,,,0.0,35527143.3343387,7179095.419872061 
 06/30  16:00:00,,,,,,,,,0.0,44323889.20520345,4762687.500875604 
 06/30  17:00:00,,,,,,,,,0.0,47571969.57104807,7375705.082190612 
 06/30  18:00:00,,,,,,,,,0.0,46460911.08885661,7844131.699305956 
 06/30  19:00:00,,,,,,,,,0.0,41271836.28878117,7843500.595298194 
 06/30  20:00:00,,,,,,,,,0.0,19121516.48417406,7843687.720332038 
 06/30  21:00:00,,,,,,,,,0.0,5751664.8244975405,7843454.052944073 
 06/30  22:00:00,,,,,,,,,0.0,1824782.2879662712,9079374.443387818 
 06/30  23:00:00,,,,,,,,,0.0,348590.54601663497,9173614.940071125 
 06/30  24:00:00,18.238020833333334,13.835937499999998,15.423743722074164,72.86979166666667,378.4739583333333,171.76562121967208,20.439616676390425,53797220.845170364,0.0,109796.19788290877,8251695.281479929 
 07/01  01:00:00,,,,,,,,,0.0,138592.7615717458,4566240.878071144 
 07/01  02:00:00,,,,,,,,,0.0,154881.00348968763,4566240.878071144 
 07/01  03:00:00,,,,,,,,,0.0,168832.92803203504,4566240.878071144 
 07/01  04:00:00,,,,,,,,,0.0,171083.74695040743,7220593.243761874 
 07/01  05:00:00,,,,,,,,,0.0,189968.60161353147,4566240.878071144 
 07/01  06:00:00,,,,,,,,,0.0,1063706.9315349567,4566240.878071144 
 07/01  07:00:00,,,,,,,,,0.0,1300273.0107892468,7767278.954181191 
 07/01  08:00:00,,,,,,,,,0.0,10671475.944937913,7767088.562165266 
 07/01  09:00:00,,,,,,,,,0.0,11751377.300286874,11840061.741451409 
 07/01  10:00:00,,,,,,,,,0.0,12966010.06821971,8202529.0321202725 
 07/01  11:00:00,,,,,,,,,0.0,14035955.405575544,7375422.122821927 
 07/01  12:00:00,,,,,,,,,0.0,14445118.391837763,4566240.878071144 
 07/01  13:00:00,,,,,,,,,0.0,14516759.112171497,7375274.05124386 
 07/01  14:00:00,,,,,,,,,0.0,18518058.465826236,5634168.68264909 
 07/01  15:00:00,,,,,,,,,0.0,27325799.619597808,6307248.646122649 
 07/01  16:00:00,,,,,,,,,0.0,36392942.25249329,7375129.380923042 
 07/01  17:00:00,,,,,,,,,0.0,42956102.63935353,4566240.878071144 
 07/01  18:00:00,,,,,,,,,0.0,44603613.24319111,7843506.338052655 
 07/01  19:00:00,,,,,,,,,0.0,40203757.7640167,9619503.828918256 
 07/01  20:00:00,,,,,,,,,0.0,17294618.32315835,9346180.23336938 
 07/01  21:00:00,,,,,,,,,0.0,5081058.092729649,7843519.100295082 
 07/01  22:00:00,,,,,,,,,0.0,1408289.8390073804,7768021.823783578 
 07/01  23:00:00,,,,,,,,,0.0,256229.67374449165,7767342.980860235 
 07/01  24:00:00,17.398958333333336,13.865624999999996,15.217510592916026,78.38541666666667,315.2552083333333,171.71757491639858,20.388616443674223,51474725.12086641,0.0,58518.231853461446,7767365.227674585 
 07/02  01:00:00,,,,,,,,,0.0,102157.33452009782,4566240.878071144 
 07/02  02:00:00,,,,,,,,,0.0,115867.98898811053,7220906.733024033 
 07/02  03:00:00,,,,,,,,,0.0,123125.05027609103,4566240.878071144 
 07/02  04:00:00,,,,,,,,,0.0,123057.02399161394,4566240.878071144 
 07/02  05:00:00,,,,,,,,,0.0,162671.47802577016,5425095.95967613 
 07/02  06:00:00,,,,,,,,,0.0,257170.8976583208,6361594.464498589 
 07/02  07:00:00,,,,,,,,,0.0,362114.05918762216,7767963.695845748 
 07/02  08:00:00,,,,,,,,,0.0,11434701.252570523,7767490.591481473 
 07/02  09:00:00,,,,,,,,,0.0,13416746.893724121,8722150.99336555 
 07/02  10:00:00,,,,,,,,,0.0,14899544.20724656,11320393.532424346 
 07/02  11:00:00,,,,,,,,,0.0,15957051.688720707,4566240.878071144 
 07/02  12:00:00,,,,,,,,,0.0,16632242.012945525,7375776.656251016 
 07/02  13:00:00,,,,,,,,,0.0,16934779.98451583,4890371.747518159 
 07/02  14:00:00,,,,,,,,,0.0,18535715.705319796,7051414.462719133 
 07/02  15:00:00,,,,,,,,,0.0,21224170.99532166,7375364.4719184805 
 07/02  16:00:00,,,,,,,,,0.0,23427199.461650923,4566240.878071144 
 07/02  17:00:00,,,,,,,,,0.0,22321556.444224253,7375234.085966907 
 07/02  18:00:00,,,,,,,,,0.0,20206026.448591374,7844374.13139169 
 07/02  19:00:00,,,,,,,,,0.0,18239501.94295254,7843545.145389838 
 07/02  20:00:00,,,,,,,,,0.0,4511962.459052619,7843587.874128656 
 07/02  21:00:00,,,,,,,,,0.0,1209884.9372113983,8700055.420814812 
 07/02  22:00:00,,,,,,,,,0.0,24526.228539110154,9173605.296641301 
 07/02  23:00:00,,,,,,,,,0.0,0.0,8726091.379610669 
 07/02  24:00:00,18.146875000000005,14.770833333333334,15.988944460256088,109.87239583333333,64.72395833333333,171.6704579400196,20.331755966551878,53814486.94996276,0.0,34173.692427695445,7767434.429532698 
 07/03  01:00:00,,,,,,,,,0.0,64523.90476838374,4566240.878071144 
 07/03  02:00:00,,,,,,,,,0.0,75487.57787677397,4566240.878071144 
 07/03  03:00:00,,,,,,,,,0.0,91642.14544243431,5268733.246074086 
 07/03  04:00:00,,,,,,,,,0.0,97654.5578783528,6517991.195903333 
 07/03  05:00:00,,,,,,,,,0.0,115727.77726007631,4566240.878071144 
 07/03  06:00:00,,,,,,,,,0.0,180884.33703508964,4566240.878071144 
 07/03  07:00:00,,,,,,,,,0.0,280524.2457834062,7767527.45974114 
 07/03  08:00:00,,,,,,,,,0.0,9932172.384946007,8483724.661472807 
 07/03  09:00:00,,,,,,,,,0.0,12314847.372932097,11027114.240071429 
 07/03  10:00:00,,,,,,,,,0.0,14547173.705152098,8202338.910818777 
 07/03  11:00:00,,,,,,,,,0.0,16247485.199383233,7375757.334742494 
 07/03  12:00:00,,,,,,,,,0.0,17335457.771967296,4566240.878071144 
 07/03  13:00:00,,,,,,,,,0.0,18372519.332407936,7375781.058624249 
 07/03  14:00:00,,,,,,,,,0.0,22377512.398199443,7375804.734452467 
 07/03  15:00:00,,,,,,,,,0.0,28807207.795114957,4566240.878071144 
 07/03  16:00:00,,,,,,,,,0.0,39373880.927077696,7375697.289070736 
 07/03  17:00:00,,,,,,,,,0.0,49204658.67466121,4566240.878071144 
 07/03  18:00:00,,,,,,,,,0.0,51428944.254096776,8561201.625554927 
 07/03  19:00:00,,,,,,,,,0.0,46440343.487439305,10181064.298882013 
 07/03  20:00:00,,,,,,,,,0.0,22644261.833744567,8066481.953649698 
 07/03  21:00:00,,,,,,,,,0.0,7783626.463856295,7844225.811789178 
 07/03  22:00:00,,,,,,,,,0.0,2960336.5070809824,7767348.723991243 
 07/03  23:00:00,,,,,,,,,0.0,1239020.2430306713,7767359.17915529 
 07/03  24:00:00,19.077083333333334,15.480729166666663,16.744426322815624,113.89583333333333,172.96875,171.6243585184683,20.26905787923858,51390067.6369549,0.0,443854.52458200965,7768018.355387686 
 07/04  01:00:00,,,,,,,,,0.0,357338.34875703364,6002706.648231787 
 07/04  02:00:00,,,,,,,,,0.0,356281.39568428457,5783879.394690175 
 07/04  03:00:00,,,,,,,,,0.0,344366.8385147407,4566240.878071144 
 07/04  04:00:00,,,,,,,,,0.0,310264.7816212157,4566240.878071144 
 07/04  05:00:00,,,,,,,,,0.0,295108.24901249114,7220170.270769716 
 07/04  06:00:00,,,,,,,,,0.0,1634752.3944069864,4566240.878071144 
 07/04  07:00:00,,,,,,,,,0.0,2133337.027474051,7767495.311706247 
