Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),SCENARIO_2_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 07/29  09:00:00,,,,,,,,,,0.0,0.0,6407888.821014918 
 07/29  10:00:00,,,,,,,,,,0.0,0.0,6407706.4905065 
 07/29  11:00:00,,,,,,,,,,0.0,0.0,6068858.485935928 
 07/29  12:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/29  13:00:00,,,,,,,,,,0.0,0.0,6069197.860321907 
 07/29  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/29  15:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/29  16:00:00,,,,,,,,,,0.0,0.0,6068830.864265397 
 07/29  17:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/29  18:00:00,,,,,,,,,,0.0,0.0,6272621.671977671 
 07/29  19:00:00,,,,,,,,,,0.0,0.0,6272913.878047194 
 07/29  20:00:00,,,,,,,,,,0.0,0.0,6272376.01518102 
 07/29  21:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/29  22:00:00,,,,,,,,,,0.0,0.0,6241513.273537397 
 07/29  23:00:00,,,,,,,,,,0.0,0.0,6241887.864220034 
 07/29  24:00:00,19.85729166666667,15.856770833333336,17.206693152409443,70.42708333333333,318.9427083333333,171.02105371929193,16.706049478196835,35448693.14979648,0.0,0.0,0.0,5584597.959116506 
 07/30  01:00:00,,,,,,,,,,0.0,0.0,3939049.6672212873 
 07/30  02:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/30  03:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/30  04:00:00,,,,,,,,,,0.0,0.0,5993988.98297202 
 07/30  05:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/30  06:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/30  07:00:00,,,,,,,,,,0.0,0.0,6241420.257755997 
 07/30  08:00:00,,,,,,,,,,0.0,0.0,6241420.3485079175 
 07/30  09:00:00,,,,,,,,,,0.0,0.0,6177465.294901013 
 07/30  10:00:00,,,,,,,,,,0.0,0.0,5504663.6090160785 
 07/30  11:00:00,,,,,,,,,,0.0,0.0,4345678.653396985 
 07/30  12:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/30  13:00:00,,,,,,,,,,0.0,0.0,6068869.877520112 
 07/30  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/30  15:00:00,,,,,,,,,,0.0,0.0,6069196.72970368 
 07/30  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/30  17:00:00,,,,,,,,,,0.0,0.0,5591149.4234965 
 07/30  18:00:00,,,,,,,,,,0.0,0.0,3853330.498142021 
 07/30  19:00:00,,,,,,,,,,0.0,0.0,6272200.3516407795 
 07/30  20:00:00,,,,,,,,,,0.0,0.0,6272398.495313346 
 07/30  21:00:00,,,,,,,,,,0.0,0.0,6272432.600712936 
 07/30  22:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/30  23:00:00,,,,,,,,,,0.0,0.0,6241495.607930988 
 07/30  24:00:00,20.395833333333332,16.440104166666664,17.79320673108222,70.1875,313.109375,171.02739557170443,16.500544369847272,34108011.443646446,0.0,0.0,0.0,6241774.32385904 
 07/31  01:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  02:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  03:00:00,,,,,,,,,,0.0,0.0,5993849.238978922 
 07/31  04:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  05:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  06:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  07:00:00,,,,,,,,,,0.0,0.0,6241928.814400947 
 07/31  08:00:00,,,,,,,,,,0.0,0.0,6241276.075246042 
 07/31  09:00:00,,,,,,,,,,0.0,0.0,6408223.454783876 
 07/31  10:00:00,,,,,,,,,,0.0,0.0,6407732.898051857 
 07/31  11:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  12:00:00,,,,,,,,,,0.0,0.0,6068656.577050558 
 07/31  13:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  15:00:00,,,,,,,,,,0.0,0.0,6068744.21151734 
 07/31  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  17:00:00,,,,,,,,,,0.0,0.0,6069152.200045284 
 07/31  18:00:00,,,,,,,,,,0.0,0.0,5696371.872255851 
 07/31  19:00:00,,,,,,,,,,0.0,0.0,3915325.81713054 
 07/31  20:00:00,,,,,,,,,,0.0,0.0,6272196.610849356 
 07/31  21:00:00,,,,,,,,,,0.0,0.0,6272341.9025175925 
 07/31  22:00:00,,,,,,,,,,0.0,0.0,6241922.240193775 
 07/31  23:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 07/31  24:00:00,18.893229166666668,16.1625,17.11831342137653,69.98177083333333,290.8541666666667,171.03620543487958,16.29049089058996,33649968.477680095,0.0,0.0,0.0,6241283.15157347 
 08/01  01:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/01  02:00:00,,,,,,,,,,0.0,0.0,5993945.652612673 
 08/01  03:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/01  04:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/01  05:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/01  06:00:00,,,,,,,,,,0.0,0.0,5993699.4194684215 
 08/01  07:00:00,,,,,,,,,,0.0,0.0,3519263.5793309226 
 08/01  08:00:00,,,,,,,,,,0.0,0.0,6061880.507757071 
 08/01  09:00:00,,,,,,,,,,0.0,0.0,6408472.391577419 
 08/01  10:00:00,,,,,,,,,,0.0,0.0,6408325.692177564 
 08/01  11:00:00,,,,,,,,,,0.0,0.0,4676410.8821308445 
 08/01  12:00:00,,,,,,,,,,0.0,0.0,4731544.52629764 
 08/01  13:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/01  14:00:00,,,,,,,,,,0.0,0.0,6069147.999345245 
 08/01  15:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/01  16:00:00,,,,,,,,,,0.0,0.0,6069173.63690464 
 08/01  17:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/01  18:00:00,,,,,,,,,,0.0,0.0,6272411.608187541 
 08/01  19:00:00,,,,,,,,,,0.0,0.0,6272448.214300238 
 08/01  20:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/01  21:00:00,,,,,,,,,,0.0,0.0,6272856.961401638 
 08/01  22:00:00,,,,,,,,,,0.0,0.0,6241423.135233734 
 08/01  23:00:00,,,,,,,,,,0.0,0.0,6241900.031660731 
 08/01  24:00:00,16.9296875,14.272395833333333,15.276688218098968,72.31770833333333,180.17447916666666,171.04748896694426,16.075952824631226,33429110.871202208,0.0,0.0,0.0,3339296.514321888 
 08/02  01:00:00,,,,,,,,,,0.0,0.0,5993942.782403577 
 08/02  02:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/02  03:00:00,,,,,,,,,,32906.988761751694,0.0,3339296.514321888 
 08/02  04:00:00,,,,,,,,,,165088.01430090287,0.0,3658310.4418292856 
 08/02  05:00:00,,,,,,,,,,623347.5500221293,0.0,5674736.730282582 
 08/02  06:00:00,,,,,,,,,,97410.5518847362,0.0,3339296.514321888 
 08/02  07:00:00,,,,,,,,,,0.0,0.0,6241901.318541925 
 08/02  08:00:00,,,,,,,,,,0.0,0.0,4464403.569565123 
 08/02  09:00:00,,,,,,,,,,0.0,0.0,5503555.103566012 
 08/02  10:00:00,,,,,,,,,,0.0,0.0,6123832.6800410375 
 08/02  11:00:00,,,,,,,,,,0.0,0.0,6069112.072569897 
 08/02  12:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/02  13:00:00,,,,,,,,,,0.0,0.0,6068662.600189917 
 08/02  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/02  15:00:00,,,,,,,,,,0.0,0.0,6069055.466309737 
 08/02  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/02  17:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/02  18:00:00,,,,,,,,,,0.0,0.0,6272335.647785129 
 08/02  19:00:00,,,,,,,,,,0.0,0.0,6272802.454772122 
 08/02  20:00:00,,,,,,,,,,0.0,0.0,6272452.039413335 
 08/02  21:00:00,,,,,,,,,,0.0,0.0,4809229.474294346 
 08/02  22:00:00,,,,,,,,,,0.0,0.0,4786646.3927821405 
 08/02  23:00:00,,,,,,,,,,0.0,0.0,6241938.634625131 
 08/02  24:00:00,17.160416666666666,14.528645833333334,15.511936308614873,57.328125,113.75,171.06124848326385,15.856994802482545,35996531.57467893,0.0,0.0,0.0,6241269.528588485 
 08/03  01:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  02:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  03:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  04:00:00,,,,,,,,,,0.0,0.0,5993994.603428129 
 08/03  05:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  06:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  07:00:00,,,,,,,,,,0.0,0.0,6241630.240461888 
 08/03  08:00:00,,,,,,,,,,0.0,0.0,6241612.618040257 
 08/03  09:00:00,,,,,,,,,,0.0,0.0,6407911.446102101 
 08/03  10:00:00,,,,,,,,,,0.0,0.0,6407935.077943791 
 08/03  11:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  12:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  13:00:00,,,,,,,,,,0.0,0.0,6069228.189356767 
 08/03  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  15:00:00,,,,,,,,,,0.0,0.0,6069154.533739861 
 08/03  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  17:00:00,,,,,,,,,,0.0,0.0,6068600.629647726 
 08/03  18:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/03  19:00:00,,,,,,,,,,0.0,0.0,6272901.704627687 
 08/03  20:00:00,,,,,,,,,,0.0,0.0,6272810.915322566 
 08/03  21:00:00,,,,,,,,,,0.0,0.0,6272364.9322076775 
 08/03  22:00:00,,,,,,,,,,0.0,0.0,3743697.653083086 
 08/03  23:00:00,,,,,,,,,,0.0,0.0,5837269.644219626 
 08/03  24:00:00,17.314062500000002,15.151041666666666,15.937449844394473,74.88541666666667,117.80729166666667,171.07748298899526,15.63368226897223,33651482.64829162,0.0,0.0,0.0,6241575.288204839 
 08/04  01:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/04  02:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/04  03:00:00,,,,,,,,,,0.0,0.0,5993789.875018118 
 08/04  04:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/04  05:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/04  06:00:00,,,,,,,,,,0.0,0.0,5993901.228196815 
 08/04  07:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/04  08:00:00,,,,,,,,,,0.0,0.0,6241275.297928046 
 08/04  09:00:00,,,,,,,,,,0.0,0.0,6407686.563050065 
 08/04  10:00:00,,,,,,,,,,0.0,0.0,6407848.093935113 
 08/04  11:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/04  12:00:00,,,,,,,,,,0.0,0.0,6069131.815552602 
 08/04  13:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/04  14:00:00,,,,,,,,,,0.0,0.0,6069174.795262044 
 08/04  15:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/04  16:00:00,,,,,,,,,,0.0,0.0,5223930.130655211 
 08/04  17:00:00,,,,,,,,,,0.0,0.0,4184032.457464092 
 08/04  18:00:00,,,,,,,,,,0.0,0.0,6272281.447565569 
 08/04  19:00:00,,,,,,,,,,0.0,0.0,4667874.29339782 
 08/04  20:00:00,,,,,,,,,,0.0,0.0,4943633.080684118 
 08/04  21:00:00,,,,,,,,,,0.0,0.0,6272490.395187451 
 08/04  22:00:00,,,,,,,,,,0.0,0.0,6241922.935379302 
 08/04  23:00:00,,,,,,,,,,0.0,0.0,4655754.301474382 
 08/04  24:00:00,16.777604166666666,14.067187500000001,15.089981264499032,87.55729166666667,192.3984375,171.0961882168698,15.406081452403178,33426726.30250388,0.0,0.0,0.0,4924824.521181541 
 08/05  01:00:00,,,,,,,,,,4637744.921438389,0.0,5663403.601472841 
 08/05  02:00:00,,,,,,,,,,4357659.313332749,0.0,3669593.3590840655 
 08/05  03:00:00,,,,,,,,,,1654599.5111742057,0.0,3339296.514321888 
 08/05  04:00:00,,,,,,,,,,1834260.0339359418,0.0,3339296.514321888 
 08/05  05:00:00,,,,,,,,,,1984276.1619097984,0.0,5993998.747994706 
 08/05  06:00:00,,,,,,,,,,895760.5833635433,0.0,3339296.514321888 
 08/05  07:00:00,,,,,,,,,,0.0,0.0,6241830.921750136 
 08/05  08:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/05  09:00:00,,,,,,,,,,0.0,0.0,6408133.117938507 
 08/05  10:00:00,,,,,,,,,,0.0,0.0,6407923.307518328 
 08/05  11:00:00,,,,,,,,,,0.0,0.0,6068855.239488054 
 08/05  12:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/05  13:00:00,,,,,,,,,,0.0,0.0,6068540.183808919 
 08/05  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/05  15:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/05  16:00:00,,,,,,,,,,0.0,0.0,6068834.620835954 
 08/05  17:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/05  18:00:00,,,,,,,,,,0.0,0.0,6272619.095497768 
 08/05  19:00:00,,,,,,,,,,0.0,0.0,6272914.298359502 
 08/05  20:00:00,,,,,,,,,,123050.58722144394,0.0,6272823.530167626 
 08/05  21:00:00,,,,,,,,,,716491.365419012,0.0,3339296.514321888 
 08/05  22:00:00,,,,,,,,,,870419.0563485655,0.0,6241431.55920681 
 08/05  23:00:00,,,,,,,,,,882498.6791471562,0.0,6241883.309445644 
 08/05  24:00:00,15.638020833333336,13.503645833333337,14.332802364240221,67.6875,111.27604166666667,171.11735666994835,15.17425933489118,35453751.12621961,0.0,1235660.1317541013,0.0,5589719.629170127 
 08/06  01:00:00,,,,,,,,,,1661121.8049807325,0.0,3934373.0233243555 
 08/06  02:00:00,,,,,,,,,,3389178.6914622975,0.0,3339296.514321888 
 08/06  03:00:00,,,,,,,,,,4776058.8081526775,0.0,3339296.514321888 
 08/06  04:00:00,,,,,,,,,,4962827.093041549,0.0,5993989.144754719 
 08/06  05:00:00,,,,,,,,,,6199743.637071317,0.0,3339296.514321888 
 08/06  06:00:00,,,,,,,,,,5909580.291712247,0.0,3339296.514321888 
 08/06  07:00:00,,,,,,,,,,2513707.741650855,0.0,6241279.237291176 
 08/06  08:00:00,,,,,,,,,,0.0,0.0,6241968.663996015 
 08/06  09:00:00,,,,,,,,,,0.0,0.0,6179113.778625442 
 08/06  10:00:00,,,,,,,,,,0.0,0.0,5504665.438167499 
 08/06  11:00:00,,,,,,,,,,0.0,0.0,4344430.074290985 
 08/06  12:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/06  13:00:00,,,,,,,,,,0.0,0.0,6068869.133301465 
 08/06  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/06  15:00:00,,,,,,,,,,0.0,0.0,6068659.156550333 
 08/06  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/06  17:00:00,,,,,,,,,,0.0,0.0,5592935.154403886 
 08/06  18:00:00,,,,,,,,,,0.0,0.0,3851410.4420990124 
 08/06  19:00:00,,,,,,,,,,0.0,0.0,6272200.523822181 
 08/06  20:00:00,,,,,,,,,,0.0,0.0,6272315.348240793 
 08/06  21:00:00,,,,,,,,,,0.0,0.0,6272781.143407972 
 08/06  22:00:00,,,,,,,,,,975.5168770249901,0.0,3339296.514321888 
 08/06  23:00:00,,,,,,,,,,659978.2798715956,0.0,6241496.35776756 
 08/06  24:00:00,15.315624999999999,13.80989583333333,14.381426901044115,71.43489583333333,44.572916666666664,171.14097766907892,14.938283623912392,34104164.04663901,0.0,3818737.323861705,0.0,6241773.216483489 
 08/07  01:00:00,,,,,,,,,,4847580.180753459,0.0,3339296.514321888 
 08/07  02:00:00,,,,,,,,,,3327786.5420992593,0.0,3339296.514321888 
 08/07  03:00:00,,,,,,,,,,1330952.9057361472,0.0,5993846.19013432 
 08/07  04:00:00,,,,,,,,,,2949549.5539522273,0.0,3339296.514321888 
 08/07  05:00:00,,,,,,,,,,3790293.907614945,0.0,3339296.514321888 
 08/07  06:00:00,,,,,,,,,,1057545.8968996925,0.0,3339296.514321888 
 08/07  07:00:00,,,,,,,,,,11416.011434990653,0.0,6241928.979941869 
 08/07  08:00:00,,,,,,,,,,0.0,0.0,6241275.937107131 
 08/07  09:00:00,,,,,,,,,,0.0,0.0,6408224.275328342 
 08/07  10:00:00,,,,,,,,,,0.0,0.0,6407733.152888223 
 08/07  11:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/07  12:00:00,,,,,,,,,,0.0,0.0,6068655.766874546 
 08/07  13:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/07  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/07  15:00:00,,,,,,,,,,0.0,0.0,6069225.9830245655 
 08/07  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/07  17:00:00,,,,,,,,,,0.0,0.0,6069152.337562209 
 08/07  18:00:00,,,,,,,,,,0.0,0.0,5697412.920257315 
 08/07  19:00:00,,,,,,,,,,0.0,0.0,3914285.300719316 
 08/07  20:00:00,,,,,,,,,,0.0,0.0,6272196.673520027 
 08/07  21:00:00,,,,,,,,,,2916868.300147929,0.0,6272341.0076796785 
 08/07  22:00:00,,,,,,,,,,27837740.516284116,0.0,6241922.495944891 
 08/07  23:00:00,,,,,,,,,,33341297.70456898,0.0,3339296.514321888 
 08/07  24:00:00,15.716666666666667,11.105729166666668,13.03359022792725,68.83333333333333,240.41145833333334,171.16703740478079,14.698222725083312,33650399.387850344,0.0,23191349.945533346,0.0,6241282.83269104 
 08/08  01:00:00,,,,,,,,,,19499168.59293022,0.0,3339296.514321888 
 08/08  02:00:00,,,,,,,,,,16469268.135422725,0.0,5993945.879342595 
 08/08  03:00:00,,,,,,,,,,3637291.828222651,0.0,3339296.514321888 
 08/08  04:00:00,,,,,,,,,,2695851.9767640056,0.0,3339296.514321888 
 08/08  05:00:00,,,,,,,,,,9577198.7288324,0.0,3339296.514321888 
 08/08  06:00:00,,,,,,,,,,12635823.345472733,0.0,5993695.39930483 
 08/08  07:00:00,,,,,,,,,,1657759.7847236828,0.0,3521107.985586013 
 08/08  08:00:00,,,,,,,,,,0.0,0.0,6060049.532093974 
 08/08  09:00:00,,,,,,,,,,0.0,0.0,6408472.606106726 
 08/08  10:00:00,,,,,,,,,,0.0,0.0,6408325.898304487 
 08/08  11:00:00,,,,,,,,,,0.0,0.0,4680055.978244141 
 08/08  12:00:00,,,,,,,,,,0.0,0.0,4727837.320236018 
 08/08  13:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/08  14:00:00,,,,,,,,,,0.0,0.0,6069144.371597156 
 08/08  15:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/08  16:00:00,,,,,,,,,,0.0,0.0,6069173.9025121685 
 08/08  17:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/08  18:00:00,,,,,,,,,,0.0,0.0,6272189.188284667 
 08/08  19:00:00,,,,,,,,,,0.0,0.0,6272947.930375396 
 08/08  20:00:00,,,,,,,,,,1147379.161677738,0.0,3339296.514321888 
 08/08  21:00:00,,,,,,,,,,4007968.949356173,0.0,6272857.1656159405 
 08/08  22:00:00,,,,,,,,,,14266592.62854722,0.0,6241423.904596351 
 08/08  23:00:00,,,,,,,,,,21801186.512221165,0.0,6241898.493063322 
 08/08  24:00:00,15.538020833333333,12.25,13.582910576742796,64.77083333333333,236.23697916666666,171.19551899326575,14.45414571619046,33429310.05639192,0.0,33096098.465084396,0.0,3339296.514321888 
 08/09  01:00:00,,,,,,,,,,51109577.06173458,0.0,5993942.970527183 
 08/09  02:00:00,,,,,,,,,,65026643.98329788,0.0,3339296.514321888 
 08/09  03:00:00,,,,,,,,,,77980879.01841763,0.0,3339296.514321888 
 08/09  04:00:00,,,,,,,,,,68085840.04147103,0.0,3663296.6731825904 
 08/09  05:00:00,,,,,,,,,,53528109.71420418,0.0,5669747.136104856 
 08/09  06:00:00,,,,,,,,,,55811448.45463914,0.0,3339296.514321888 
 08/09  07:00:00,,,,,,,,,,40764932.59424622,0.0,6241901.521616109 
 08/09  08:00:00,,,,,,,,,,0.0,0.0,4465581.662819492 
 08/09  09:00:00,,,,,,,,,,0.0,0.0,5503931.700650299 
 08/09  10:00:00,,,,,,,,,,0.0,0.0,6121874.188096365 
 08/09  11:00:00,,,,,,,,,,0.0,0.0,6069116.2014597915 
 08/09  12:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/09  13:00:00,,,,,,,,,,0.0,0.0,6068595.566556551 
 08/09  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/09  15:00:00,,,,,,,,,,0.0,0.0,6069051.522515242 
 08/09  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/09  17:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/09  18:00:00,,,,,,,,,,0.0,0.0,6272893.547606861 
 08/09  19:00:00,,,,,,,,,,0.0,0.0,6272802.667123124 
 08/09  20:00:00,,,,,,,,,,0.0,0.0,6272335.168146761 
 08/09  21:00:00,,,,,,,,,,778286.1837693208,0.0,4811167.689983119 
 08/09  22:00:00,,,,,,,,,,20352509.954659857,0.0,4784728.507189756 
 08/09  23:00:00,,,,,,,,,,43395104.07038204,0.0,6241938.855086064 
 08/09  24:00:00,15.19375,11.861979087171937,13.203404522405664,72.59635416666667,258.9114583333333,171.22640253630288,14.206122322482301,35996520.84659499,0.0,39002126.32489429,0.0,6241269.438802363 
 08/10  01:00:00,,,,,,,,,,25512165.36442317,0.0,3339296.514321888 
 08/10  02:00:00,,,,,,,,,,21822084.9550394,0.0,3339296.514321888 
 08/10  03:00:00,,,,,,,,,,31851682.842193373,0.0,3339296.514321888 
 08/10  04:00:00,,,,,,,,,,28098751.064750686,0.0,5993994.806379555 
 08/10  05:00:00,,,,,,,,,,23510632.11715549,0.0,3339296.514321888 
 08/10  06:00:00,,,,,,,,,,24293279.23439598,0.0,3339296.514321888 
 08/10  07:00:00,,,,,,,,,,13562812.056912677,0.0,6241628.911647774 
 08/10  08:00:00,,,,,,,,,,0.0,0.0,6241475.7634722 
 08/10  09:00:00,,,,,,,,,,0.0,0.0,6407893.239936955 
 08/10  10:00:00,,,,,,,,,,0.0,0.0,6408488.332814002 
 08/10  11:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/10  12:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/10  13:00:00,,,,,,,,,,0.0,0.0,6069228.430089008 
 08/10  14:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/10  15:00:00,,,,,,,,,,0.0,0.0,6069154.797619617 
 08/10  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/10  17:00:00,,,,,,,,,,0.0,0.0,6068600.980380185 
 08/10  18:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/10  19:00:00,,,,,,,,,,0.0,0.0,6272345.27863678 
 08/10  20:00:00,,,,,,,,,,0.0,0.0,6272403.425129652 
 08/10  21:00:00,,,,,,,,,,0.0,0.0,6272191.515188349 
 08/10  22:00:00,,,,,,,,,,0.0,0.0,3745930.3799107275 
 08/10  23:00:00,,,,,,,,,,0.0,0.0,5835035.325066458 
 08/10  24:00:00,17.390625,12.823958333333332,14.57265999827433,93.18229166666667,219.98958333333334,171.25966518462528,13.954222893230089,33650817.00155669,0.0,0.0,0.0,6241576.682631476 
 08/11  01:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/11  02:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/11  03:00:00,,,,,,,,,,0.0,0.0,5993794.49213917 
 08/11  04:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/11  05:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/11  06:00:00,,,,,,,,,,0.0,0.0,5993896.018876705 
 08/11  07:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/11  08:00:00,,,,,,,,,,0.0,0.0,6241388.478521856 
 08/11  09:00:00,,,,,,,,,,0.0,0.0,6407887.643539708 
 08/11  10:00:00,,,,,,,,,,0.0,0.0,6407913.017302915 
 08/11  11:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/11  12:00:00,,,,,,,,,,0.0,395145.5364309706,6069129.766438087 
 08/11  13:00:00,,,,,,,,,,0.0,1969308.2436485216,3339296.514321888 
 08/11  14:00:00,,,,,,,,,,0.0,6388377.367271153,6069174.93631432 
 08/11  15:00:00,,,,,,,,,,0.0,1331741.4248144496,3339296.514321888 
 08/11  16:00:00,,,,,,,,,,0.0,0.0,5226639.144846093 
 08/11  17:00:00,,,,,,,,,,0.0,0.0,4181411.5681829383 
 08/11  18:00:00,,,,,,,,,,0.0,0.0,6272463.943590665 
 08/11  19:00:00,,,,,,,,,,0.0,0.0,4668958.636182266 
 08/11  20:00:00,,,,,,,,,,0.0,0.0,4942548.587127841 
 08/11  21:00:00,,,,,,,,,,0.0,0.0,6272489.73178366 
 08/11  22:00:00,,,,,,,,,,0.0,0.0,6241923.064319752 
 08/11  23:00:00,,,,,,,,,,0.0,0.0,4656918.527799338 
 08/11  24:00:00,20.704166666666666,16.25208333333333,17.7791444201148,68.01302083333333,260.8151041666667,171.2952812045743,13.698518379559262,33427308.119451582,0.0,0.0,0.0,4923660.138242196 
 08/12  01:00:00,,,,,,,,,,0.0,0.0,5666781.760928474 
 08/12  02:00:00,,,,,,,,,,0.0,0.0,3666217.311551633 
 08/12  03:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/12  04:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/12  05:00:00,,,,,,,,,,0.0,0.0,5993998.856716085 
 08/12  06:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/12  07:00:00,,,,,,,,,,0.0,0.0,6241829.938416785 
 08/12  08:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 08/12  09:00:00,,,,,,,,,,0.0,0.0,6408133.744669385 
 08/12  10:00:00,,,,,,,,,,0.0,0.0,6407707.112114187 
 08/12  11:00:00,,,,,,,,,,0.0,0.0,6068815.2761612795 
