Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 07/18  07:00:00,0.0,0.0,1891727.2376721902 
 07/18  08:00:00,0.0,0.0,4435504.170769427 
 07/18  09:00:00,0.0,0.0,4781515.702717618 
 07/18  10:00:00,0.0,0.0,4781368.994392497 
 07/18  11:00:00,0.0,773440.0387453765,3048398.7392747593 
 07/18  12:00:00,0.0,2753875.0873337733,3105581.5935743246 
 07/18  13:00:00,0.0,3383975.5174175547,1712339.9184327582 
 07/18  14:00:00,0.0,4238984.06111667,4442192.244271879 
 07/18  15:00:00,0.0,1933446.0874541434,1712339.9184327582 
 07/18  16:00:00,0.0,24559.24756126824,4442216.981532468 
 07/18  17:00:00,0.0,0.0,1712339.9184327582 
 07/18  18:00:00,0.0,0.0,4645486.465140103 
 07/18  19:00:00,0.0,0.0,4645990.891716521 
 07/18  20:00:00,0.0,0.0,1712339.9184327582 
 07/18  21:00:00,0.0,0.0,4645900.13581988 
 07/18  22:00:00,0.0,0.0,4614465.633179394 
 07/18  23:00:00,0.0,0.0,4614550.253122962 
 07/18  24:00:00,0.0,0.0,1712339.9184327582 
 07/19  01:00:00,0.0,0.0,4366986.115710063 
 07/19  02:00:00,0.0,0.0,1712339.9184327582 
 07/19  03:00:00,0.0,0.0,1712339.9184327582 
 07/19  04:00:00,0.0,0.0,2029433.2928268278 
 07/19  05:00:00,0.0,0.0,4049701.985831009 
 07/19  06:00:00,0.0,0.0,1712339.9184327582 
 07/19  07:00:00,0.0,0.0,4614944.659061488 
 07/19  08:00:00,0.0,0.0,2836783.8547098744 
 07/19  09:00:00,0.0,0.0,3876598.4813447604 
 07/19  10:00:00,0.0,0.0,4497577.845503629 
 07/19  11:00:00,0.0,0.0,4442154.050653986 
 07/19  12:00:00,0.0,0.0,1712339.9184327582 
 07/19  13:00:00,0.0,0.0,4441705.92631017 
 07/19  14:00:00,0.0,91.59265784449805,1712339.9184327582 
 07/19  15:00:00,0.0,732138.0077087579,4442099.885417471 
 07/19  16:00:00,0.0,647030.9956333656,1712339.9184327582 
 07/19  17:00:00,0.0,892144.2680790544,1712339.9184327582 
 07/19  18:00:00,0.0,954441.7270770553,4645936.527482206 
 07/19  19:00:00,0.0,395961.94400709495,4645845.741006841 
 07/19  20:00:00,0.0,0.0,4645377.443137178 
 07/19  21:00:00,0.0,0.0,3181512.0852102526 
 07/19  22:00:00,0.0,0.0,3160442.5945917973 
 07/19  23:00:00,0.0,0.0,4614981.951005461 
 07/19  24:00:00,0.0,0.0,4614312.969562244 
 07/20  01:00:00,0.0,0.0,1712339.9184327582 
 07/20  02:00:00,0.0,0.0,1712339.9184327582 
 07/20  03:00:00,0.0,0.0,1712339.9184327582 
 07/20  04:00:00,0.0,0.0,4367037.926591318 
 07/20  05:00:00,0.0,0.0,1712339.9184327582 
 07/20  06:00:00,0.0,0.0,1712339.9184327582 
 07/20  07:00:00,0.0,0.0,4614674.129874549 
 07/20  08:00:00,0.0,0.0,4614655.577372951 
 07/20  09:00:00,0.0,0.0,4780955.105022428 
 07/20  10:00:00,0.0,0.0,4781531.346012877 
 07/20  11:00:00,0.0,32340.709353683895,1712339.9184327582 
 07/20  12:00:00,0.0,25812.089603914235,1712339.9184327582 
 07/20  13:00:00,0.0,172016.78514900396,4442271.46949953 
 07/20  14:00:00,0.0,1025554.4839878306,1712339.9184327582 
 07/20  15:00:00,0.0,2117502.6869409205,4442197.809144838 
 07/20  16:00:00,0.0,2746291.9765392756,1712339.9184327582 
 07/20  17:00:00,0.0,2583435.577771103,4441643.843255972 
 07/20  18:00:00,0.0,1770196.6832108528,1712339.9184327582 
 07/20  19:00:00,0.0,812415.9623499829,4645944.962269083 
 07/20  20:00:00,0.0,0.0,4645854.182800475 
 07/20  21:00:00,0.0,0.0,4645407.786342092 
 07/20  22:00:00,0.0,0.0,2115468.0391534353 
 07/20  23:00:00,0.0,0.0,4211586.980179199 
 07/20  24:00:00,0.0,0.0,4614617.896206493 
 07/21  01:00:00,0.0,0.0,1712339.9184327582 
 07/21  02:00:00,0.0,0.0,1712339.9184327582 
 07/21  03:00:00,0.0,0.0,4366830.653236613 
 07/21  04:00:00,0.0,0.0,1712339.9184327582 
 07/21  05:00:00,0.0,0.0,1712339.9184327582 
 07/21  06:00:00,0.0,0.0,4366947.61771399 
 07/21  07:00:00,0.0,0.0,1712339.9184327582 
 07/21  08:00:00,0.0,0.0,4614318.824579735 
 07/21  09:00:00,0.0,0.0,4780729.798631231 
 07/21  10:00:00,0.0,0.0,4780892.072745828 
 07/21  11:00:00,0.0,0.0,1712339.9184327582 
 07/21  12:00:00,0.0,0.0,4442177.733630333 
 07/21  13:00:00,0.0,0.0,1712339.9184327582 
 07/21  14:00:00,0.0,0.0,4442218.006216997 
 07/21  15:00:00,0.0,0.0,1712339.9184327582 
 07/21  16:00:00,0.0,58460.23040321927,3594544.006567456 
 07/21  17:00:00,0.0,272930.2099713489,2559504.6470692456 
 07/21  18:00:00,0.0,143967.00987246877,4645324.410245776 
 07/21  19:00:00,0.0,0.0,3039560.4943258762 
 07/21  20:00:00,0.0,0.0,3318033.874384422 
 07/21  21:00:00,0.0,0.0,4645534.632615762 
 07/21  22:00:00,0.0,0.0,4614966.176940296 
 07/21  23:00:00,0.0,0.0,3027340.6008228306 
 07/21  24:00:00,0.0,0.0,3299325.228853029 
 07/22  01:00:00,0.0,0.0,4032219.041996016 
 07/22  02:00:00,0.0,0.0,2046862.0789234573 
 07/22  03:00:00,0.0,0.0,1712339.9184327582 
 07/22  04:00:00,0.0,0.0,1712339.9184327582 
 07/22  05:00:00,0.0,0.0,4367041.982976918 
 07/22  06:00:00,0.0,0.0,1712339.9184327582 
 07/22  07:00:00,0.0,0.0,4614875.570551323 
 07/22  08:00:00,0.0,0.0,1712339.9184327582 
 07/22  09:00:00,0.0,0.0,4781175.716396977 
 07/22  10:00:00,0.0,686113.0395966738,4780750.156587361 
 07/22  11:00:00,0.0,2341202.389773743,4441899.864764489 
 07/22  12:00:00,0.0,3849855.4321393995,1712339.9184327582 
 07/22  13:00:00,0.0,5067132.073106954,4442241.501551348 
 07/22  14:00:00,0.0,6366142.214946205,1712339.9184327582 
 07/22  15:00:00,0.0,7588200.822586547,1712339.9184327582 
 07/22  16:00:00,0.0,7741879.924945959,4441876.433452841 
 07/22  17:00:00,0.0,7091802.310833234,1712339.9184327582 
 07/22  18:00:00,0.0,6280779.170556886,4645663.592861403 
 07/22  19:00:00,0.0,5292287.042017449,4645957.532787217 
 07/22  20:00:00,0.0,0.0,4645866.662621032 
 07/22  21:00:00,0.0,0.0,1712339.9184327582 
 07/22  22:00:00,0.0,0.0,4614473.702916335 
 07/22  23:00:00,0.0,0.0,4614929.160091826 
 07/22  24:00:00,0.0,0.0,3960006.970681577 
 07/23  01:00:00,0.0,0.0,2309933.005833628 
 07/23  02:00:00,0.0,0.0,1712339.9184327582 
 07/23  03:00:00,0.0,0.0,1712339.9184327582 
 07/23  04:00:00,0.0,0.0,4367032.463356659 
 07/23  05:00:00,0.0,0.0,1712339.9184327582 
 07/23  06:00:00,0.0,0.0,1712339.9184327582 
 07/23  07:00:00,0.0,0.0,4614322.535094577 
 07/23  08:00:00,0.0,0.0,4615011.992049458 
 07/23  09:00:00,0.0,3002.6030454060838,4551527.825734403 
 07/23  10:00:00,0.0,406214.11411005043,3877708.0270465333 
 07/23  11:00:00,0.0,1041318.8482566563,2718033.0381042156 
 07/23  12:00:00,0.0,460559.00143010623,1712339.9184327582 
 07/23  13:00:00,0.0,2805414.890901073,4441912.867330613 
 07/23  14:00:00,0.0,3961296.8250388997,1712339.9184327582 
 07/23  15:00:00,0.0,5314716.355299504,4442240.167963022 
 07/23  16:00:00,0.0,6581041.305314662,1712339.9184327582 
 07/23  17:00:00,0.0,6687547.0146924555,3964882.089667435 
 07/23  18:00:00,0.0,5555026.021087314,2225632.794591243 
 07/23  19:00:00,0.0,3974776.6204999657,4645243.832625955 
 07/23  20:00:00,0.0,0.0,4645441.709467886 
 07/23  21:00:00,0.0,0.0,4645826.03244838 
 07/23  22:00:00,0.0,0.0,1712339.9184327582 
 07/23  23:00:00,0.0,0.0,4614538.760614688 
 07/23  24:00:00,0.0,0.0,4614818.104499095 
 07/24  01:00:00,0.0,0.0,1712339.9184327582 
 07/24  02:00:00,0.0,0.0,1712339.9184327582 
 07/24  03:00:00,0.0,0.0,4366893.679775347 
 07/24  04:00:00,0.0,0.0,1712339.9184327582 
 07/24  05:00:00,0.0,0.0,1712339.9184327582 
 07/24  06:00:00,0.0,0.0,1712339.9184327582 
 07/24  07:00:00,0.0,0.0,4614972.165946846 
 07/24  08:00:00,0.0,136706.6645650579,4614319.524877384 
 07/24  09:00:00,0.0,966317.0125538972,4781266.573896409 
 07/24  10:00:00,0.0,2698473.4847370014,4780776.203325784 
 07/24  11:00:00,0.0,4915617.889485745,1712339.9184327582 
 07/24  12:00:00,0.0,6693946.4362326935,4441700.093568476 
 07/24  13:00:00,0.0,8088872.936523031,1712339.9184327582 
 07/24  14:00:00,0.0,9364803.800302012,1712339.9184327582 
 07/24  15:00:00,0.0,10852991.186685715,4442269.173835181 
 07/24  16:00:00,0.0,11655792.72869207,1712339.9184327582 
 07/24  17:00:00,0.0,11179427.498778788,4442195.536691066 
 07/24  18:00:00,0.0,9726347.488815684,4068743.7202829653 
 07/24  19:00:00,0.0,8059436.4923603125,2289040.427195765 
 07/24  20:00:00,0.0,1165990.7683999417,4645195.429749023 
 07/24  21:00:00,0.0,61338.69306302018,4645461.865272415 
 07/24  22:00:00,0.0,0.0,4614965.888859007 
 07/24  23:00:00,0.0,0.0,1712339.9184327582 
 07/24  24:00:00,0.0,0.0,4614326.253895155 
 07/25  01:00:00,0.0,0.0,1712339.9184327582 
 07/25  02:00:00,0.0,0.0,4366989.254179814 
 07/25  03:00:00,0.0,0.0,1712339.9184327582 
 07/25  04:00:00,0.0,0.0,1712339.9184327582 
 07/25  05:00:00,0.0,0.0,1712339.9184327582 
 07/25  06:00:00,0.0,0.0,4366739.061931711 
 07/25  07:00:00,0.0,0.0,1894398.1899891566 
 07/25  08:00:00,0.0,914649.3527704594,4432830.918716295 
 07/25  09:00:00,0.0,2478041.4580581365,4781516.05260047 
 07/25  10:00:00,0.0,4574385.8628972825,4781369.323599792 
 07/25  11:00:00,0.0,6738010.993995427,3053568.823147348 
 07/25  12:00:00,0.0,8344480.52011152,3100411.2600024147 
 07/25  13:00:00,0.0,9135990.316607026,1712339.9184327582 
 07/25  14:00:00,0.0,9875938.55999603,4442187.877846717 
 07/25  15:00:00,0.0,10970108.723681178,1712339.9184327582 
 07/25  16:00:00,0.0,11051392.873081194,4442217.286771544 
 07/25  17:00:00,0.0,10335024.882679652,1712339.9184327582 
 07/25  18:00:00,0.0,9243116.199375385,4645484.976319788 
 07/25  19:00:00,0.0,7860315.177513761,4645991.209328482 
 07/25  20:00:00,0.0,1237675.3746148627,1712339.9184327582 
 07/25  21:00:00,0.0,134043.12691417534,4645900.390808406 
 07/25  22:00:00,0.0,0.0,4614466.610216135 
 07/25  23:00:00,0.0,0.0,4614943.285294566 
 07/25  24:00:00,0.0,0.0,1712339.9184327582 
 07/26  01:00:00,0.0,0.0,4366986.201279671 
 07/26  02:00:00,0.0,0.0,1712339.9184327582 
 07/26  03:00:00,0.0,0.0,1712339.9184327582 
 07/26  04:00:00,0.0,0.0,2031849.6769385482 
 07/26  05:00:00,0.0,0.0,4047283.9763064794 
 07/26  06:00:00,0.0,0.0,1712339.9184327582 
 07/26  07:00:00,0.0,0.0,4614944.750457397 
 07/26  08:00:00,0.0,1551281.3142255847,2837337.3362850533 
 07/26  09:00:00,0.0,3184250.0731090438,3876598.509405082 
 07/26  10:00:00,0.0,5436537.222044353,4496992.120218099 
 07/26  11:00:00,0.0,7731578.88496973,4442155.226726213 
 07/26  12:00:00,0.0,9600552.120734036,1712339.9184327582 
 07/26  13:00:00,0.0,10796432.96907558,4441638.833642062 
 07/26  14:00:00,0.0,12095292.334907252,1712339.9184327582 
 07/26  15:00:00,0.0,13490864.816916477,4442099.0460184775 
 07/26  16:00:00,0.0,14118323.521460617,1712339.9184327582 
 07/26  17:00:00,0.0,13461049.612215344,1712339.9184327582 
 07/26  18:00:00,0.0,11986053.702117756,4645936.616825655 
 07/26  19:00:00,0.0,10214545.134337679,4645845.819053563 
 07/26  20:00:00,0.0,3295204.431372383,4645377.527553797 
 07/26  21:00:00,0.0,1183124.7870103759,3181739.9840530157 
 07/26  22:00:00,0.0,280750.1059797072,3160217.0925354483 
 07/26  23:00:00,0.0,328965.65676489193,4614981.983021427 
 07/26  24:00:00,0.0,154805.63215195865,4614312.949268454 
 07/27  01:00:00,0.0,34012.386789446915,1712339.9184327582 
 07/27  02:00:00,0.0,0.0,1712339.9184327582 
 07/27  03:00:00,0.0,0.0,1712339.9184327582 
 07/27  04:00:00,0.0,0.0,4367037.955591473 
 07/27  05:00:00,0.0,0.0,1712339.9184327582 
 07/27  06:00:00,0.0,0.0,1712339.9184327582 
 07/27  07:00:00,0.0,0.0,4614673.969061516 
 07/27  08:00:00,0.0,3370438.8713335274,4614655.494364632 
 07/27  09:00:00,0.0,4498191.960426109,4780955.151342703 
 07/27  10:00:00,0.0,6360197.611704234,4781531.327644803 
 07/27  11:00:00,0.0,8143395.269598761,1712339.9184327582 
 07/27  12:00:00,0.0,9812836.230110006,1712339.9184327582 
 07/27  13:00:00,0.0,10835443.81028983,4442271.461303922 
 07/27  14:00:00,0.0,12043548.229028996,1712339.9184327582 
 07/27  15:00:00,0.0,13736485.798199257,4442197.817428642 
 07/27  16:00:00,0.0,13349891.376497366,1712339.9184327582 
 07/27  17:00:00,0.0,11243299.47523332,4441643.850024242 
 07/27  18:00:00,0.0,9204330.20038629,1712339.9184327582 
 07/27  19:00:00,0.0,7580077.174384814,4645944.97119256 
 07/27  20:00:00,0.0,1351529.5326299006,4645447.988817608 
 07/27  21:00:00,0.0,521136.6929578565,4645407.845028949 
 07/27  22:00:00,0.0,69747.89557135555,2115219.6049801763 
 07/27  23:00:00,0.0,0.0,4211868.818798121 
 07/27  24:00:00,0.0,0.0,4614617.71351933 
 07/28  01:00:00,0.0,0.0,1712339.9184327582 
 07/28  02:00:00,0.0,0.0,1712339.9184327582 
 07/28  03:00:00,0.0,0.0,4366830.038698866 
 07/28  04:00:00,0.0,0.0,1712339.9184327582 
 07/28  05:00:00,0.0,0.0,1712339.9184327582 
 07/28  06:00:00,0.0,27194.162229916517,4366948.325522184 
 07/28  07:00:00,0.0,1773.0595082657505,1712339.9184327582 
 07/28  08:00:00,0.0,3403652.520046372,4614338.777323101 
 07/28  09:00:00,0.0,4242978.451033564,4780729.771289237 
 07/28  10:00:00,0.0,5884438.551108587,4780892.346811569 
 07/28  11:00:00,0.0,7672575.421315873,1712339.9184327582 
 07/28  12:00:00,0.0,9320123.012328433,4442179.020984388 
 07/28  13:00:00,0.0,10401723.116745975,1712339.9184327582 
 07/28  14:00:00,0.0,11501592.223991407,4442217.933056751 
 07/28  15:00:00,0.0,12893976.54570211,1712339.9184327582 
 07/28  16:00:00,0.0,13301692.282465147,3593018.92115618 
 07/28  17:00:00,0.0,12475586.502537772,2561029.281491421 
 07/28  18:00:00,0.0,10910857.140583286,4645324.151619301 
 07/28  19:00:00,0.0,9073156.323176736,3038768.866522217 
 07/28  20:00:00,0.0,1970085.2135750942,3318593.5374547606 
 07/28  21:00:00,0.0,416236.514841385,4645534.3650690885 
 07/28  22:00:00,0.0,0.0,4614966.208899646 
 07/28  23:00:00,0.0,0.0,3027784.462038917 
 07/28  24:00:00,0.0,0.0,3298881.3147239536 
 07/29  01:00:00,0.0,0.0,4033506.9458782775 
 07/29  02:00:00,0.0,0.0,2045574.9869367133 
 07/29  03:00:00,0.0,0.0,1712339.9184327582 
 07/29  04:00:00,0.0,0.0,1712339.9184327582 
 07/29  05:00:00,0.0,0.0,4367042.032128775 
 07/29  06:00:00,0.0,0.0,1712339.9184327582 
 07/29  07:00:00,0.0,0.0,4614875.187496368 
 07/29  08:00:00,0.0,2309494.805936629,1712339.9184327582 
 07/29  09:00:00,0.0,3934911.569302489,4781175.789132328 
 07/29  10:00:00,0.0,5940981.322159932,4780750.174866799 
 07/29  11:00:00,0.0,7941694.286421446,4441899.724535114 
 07/29  12:00:00,0.0,9872763.367063612,1712339.9184327582 
 07/29  13:00:00,0.0,11106477.800051168,4442241.5185519215 
 07/29  14:00:00,0.0,12293560.917315556,1712339.9184327582 
 07/29  15:00:00,0.0,13597405.012914386,1712339.9184327582 
 07/29  16:00:00,0.0,13913668.80403253,4441876.5628170585 
 07/29  17:00:00,0.0,12945250.983824708,1712339.9184327582 
 07/29  18:00:00,0.0,11433947.306144834,4645663.503623621 
 07/29  19:00:00,0.0,10008804.852274165,4645957.5510725975 
 07/29  20:00:00,0.0,3427937.938710778,4645866.719571547 
 07/29  21:00:00,0.0,1347355.7500214793,1712339.9184327582 
 07/29  22:00:00,0.0,262416.7624522426,4614474.114752148 
 07/29  23:00:00,0.0,157648.1637744628,4614928.390188964 
 07/29  24:00:00,0.0,8113.172943338759,3960889.3187127085 
 07/30  01:00:00,0.0,0.0,2309127.3297780757 
 07/30  02:00:00,0.0,0.0,1712339.9184327582 
 07/30  03:00:00,0.0,0.0,1712339.9184327582 
 07/30  04:00:00,0.0,0.0,4367032.486461334 
 07/30  05:00:00,0.0,0.0,1712339.9184327582 
 07/30  06:00:00,0.0,27420.72565505099,1712339.9184327582 
 07/30  07:00:00,0.0,28591.18541517539,4614322.574116032 
 07/30  08:00:00,0.0,3784715.2885078113,4615011.982034539 
 07/30  09:00:00,0.0,4789454.908004201,4551476.685671193 
 07/30  10:00:00,0.0,6573705.764768091,3877707.959244457 
 07/30  11:00:00,0.0,8522856.667292941,2718078.5014569173 
 07/30  12:00:00,0.0,9996073.938416274,1712339.9184327582 
 07/30  13:00:00,0.0,10668438.56700559,4441912.90162201 
 07/30  14:00:00,0.0,11348008.206096876,1712339.9184327582 
 07/30  15:00:00,0.0,12260667.080752786,4442240.164589568 
 07/30  16:00:00,0.0,12835137.978982557,1712339.9184327582 
 07/30  17:00:00,0.0,12128824.333331328,3964836.613372025 
 07/30  18:00:00,0.0,10710615.341570195,2225681.69160119 
 07/30  19:00:00,0.0,9299193.070724653,4645243.820433718 
 07/30  20:00:00,0.0,2696889.9348143702,4645359.383313234 
 07/30  21:00:00,0.0,763636.8813180341,4645825.930914122 
 07/30  22:00:00,0.0,61996.04017316485,1712339.9184327582 
 07/30  23:00:00,0.0,108247.24757730203,4614538.826062279 
 07/30  24:00:00,0.0,9572.401322323389,4614818.0096813785 
 07/31  01:00:00,0.0,0.0,1712339.9184327582 
 07/31  02:00:00,0.0,0.0,1712339.9184327582 
 07/31  03:00:00,0.0,0.0,4366893.417059293 
 07/31  04:00:00,0.0,0.0,1712339.9184327582 
 07/31  05:00:00,0.0,0.0,1712339.9184327582 
 07/31  06:00:00,0.0,37534.447705809376,1712339.9184327582 
 07/31  07:00:00,0.0,0.0,4614972.1824924415 
 07/31  08:00:00,0.0,3642325.3277612356,4614319.544570218 
 07/31  09:00:00,0.0,4408009.831230972,4781266.430707078 
 07/31  10:00:00,0.0,5737866.771094434,4780776.149304006 
 07/31  11:00:00,0.0,7606928.649770945,1712339.9184327582 
 07/31  12:00:00,0.0,9327696.943607746,4441700.21030796 
 07/31  13:00:00,0.0,10375778.029264193,1712339.9184327582 
 07/31  14:00:00,0.0,11221904.070072846,1712339.9184327582 
 07/31  15:00:00,0.0,12207203.920313142,4442269.154438712 
 07/31  16:00:00,0.0,12398021.993175823,1712339.9184327582 
 07/31  17:00:00,0.0,11328740.2582556,4442195.506384272 
 07/31  18:00:00,0.0,9657484.743861448,4068531.9797130926 
 07/31  19:00:00,0.0,7002790.254398067,2289252.053133367 
 07/31  20:00:00,0.0,103815.5728888632,4645234.53606015 
 07/31  21:00:00,0.0,0.0,4645384.9651128035 
 07/31  22:00:00,0.0,0.0,4614965.754204788 
 07/31  23:00:00,0.0,0.0,1712339.9184327582 
 07/31  24:00:00,0.0,0.0,4614326.428266702 
 08/01  01:00:00,0.0,0.0,1712339.9184327582 
 08/01  02:00:00,0.0,0.0,4366989.135709188 
 08/01  03:00:00,0.0,0.0,1712339.9184327582 
 08/01  04:00:00,0.0,0.0,1712339.9184327582 
 08/01  05:00:00,0.0,0.0,1712339.9184327582 
 08/01  06:00:00,0.0,0.0,4366741.32432851 
 08/01  07:00:00,0.0,0.0,1893137.5808176205 
 08/01  08:00:00,0.0,1169711.404553933,4433577.881229895 
 08/01  09:00:00,0.0,2031809.2256089584,4781516.112872055 
 08/01  10:00:00,0.0,2947299.877777062,4781369.405240331 
 08/01  11:00:00,0.0,2016092.8294243896,3054542.726476243 
 08/01  12:00:00,0.0,3141086.722058895,3099437.3158387 
 08/01  13:00:00,0.0,5565104.3014702005,1712339.9184327582 
 08/01  14:00:00,0.0,7079943.322077447,4442187.057568784 
 08/01  15:00:00,0.0,7464708.685100857,1712339.9184327582 
 08/01  16:00:00,0.0,6223949.7930840915,4442217.355589142 
 08/01  17:00:00,0.0,4814732.87432949,1712339.9184327582 
 08/01  18:00:00,0.0,3548687.1042884886,4645484.676357488 
 08/01  19:00:00,0.0,2951557.8385363184,4645991.275660196 
 08/01  20:00:00,0.0,0.0,1712339.9184327582 
 08/01  21:00:00,0.0,0.0,4645900.46113994 
 08/01  22:00:00,0.0,0.0,4614466.63499841 
 08/01  23:00:00,0.0,0.0,4614943.234684847 
 08/01  24:00:00,0.0,0.0,1712339.9184327582 
 08/02  01:00:00,0.0,0.0,4366986.207823872 
 08/02  02:00:00,0.0,0.0,1712339.9184327582 
 08/02  03:00:00,0.0,0.0,1712339.9184327582 
 08/02  04:00:00,0.0,0.0,2031931.7961355424 
 08/02  05:00:00,0.0,0.0,4047201.796642853 
 08/02  06:00:00,0.0,0.0,1712339.9184327582 
 08/02  07:00:00,0.0,0.0,4614944.742152557 
 08/02  08:00:00,0.0,0.0,2837433.7616744884 
 08/02  09:00:00,0.0,0.0,3876598.5080642533 
 08/02  10:00:00,0.0,0.0,4496890.094078437 
 08/02  11:00:00,0.0,0.0,4442155.43695984 
 08/02  12:00:00,0.0,358495.6101337145,1712339.9184327582 
 08/02  13:00:00,0.0,2685232.1383528514,4441638.829470939 
 08/02  14:00:00,0.0,4528418.805123299,1712339.9184327582 
 08/02  15:00:00,0.0,5626897.334694542,4442099.132886907 
 08/02  16:00:00,0.0,5591938.019351133,1712339.9184327582 
 08/02  17:00:00,0.0,4839867.200659979,1712339.9184327582 
 08/02  18:00:00,0.0,3154235.9394993633,4645936.608063369 
 08/02  19:00:00,0.0,1574810.954782561,4645845.810285433 
 08/02  20:00:00,0.0,0.0,4645377.578934392 
 08/02  21:00:00,0.0,0.0,3181847.4795738296 
 08/02  22:00:00,0.0,0.0,3160110.7307086485 
 08/02  23:00:00,0.0,0.0,4614981.982122384 
 08/02  24:00:00,0.0,0.0,4614312.958461574 
 08/03  01:00:00,0.0,0.0,1712339.9184327582 
 08/03  02:00:00,0.0,0.0,1712339.9184327582 
 08/03  03:00:00,0.0,0.0,1712339.9184327582 
 08/03  04:00:00,0.0,0.0,4367037.941910459 
 08/03  05:00:00,0.0,0.0,1712339.9184327582 
 08/03  06:00:00,0.0,0.0,1712339.9184327582 
 08/03  07:00:00,0.0,0.0,4614674.037879017 
 08/03  08:00:00,0.0,0.0,4614655.658250222 
 08/03  09:00:00,0.0,50700.38576220079,4780955.059222881 
 08/03  10:00:00,0.0,1055135.427388503,4781531.363789124 
 08/03  11:00:00,0.0,2422614.145808493,1712339.9184327582 
 08/03  12:00:00,0.0,2461824.4596971124,1712339.9184327582 
 08/03  13:00:00,0.0,3270992.6792170154,4442271.493261708 
 08/03  14:00:00,0.0,3251587.470572385,1712339.9184327582 
 08/03  15:00:00,0.0,2591296.5123396446,4442197.849409721 
 08/03  16:00:00,0.0,1528834.5637556112,1712339.9184327582 
 08/03  17:00:00,0.0,1017589.1707801474,4441643.887775006 
 08/03  18:00:00,0.0,242932.2730572804,1712339.9184327582 
 08/03  19:00:00,0.0,0.0,4645944.970776724 
 08/03  20:00:00,0.0,0.0,4645854.191314915 
 08/03  21:00:00,0.0,0.0,4645407.814063715 
 08/03  22:00:00,0.0,0.0,2115527.261390345 
 08/03  23:00:00,0.0,0.0,4211527.702250205 
 08/03  24:00:00,0.0,0.0,4614617.935581646 
 08/04  01:00:00,0.0,0.0,1712339.9184327582 
 08/04  02:00:00,0.0,0.0,1712339.9184327582 
 08/04  03:00:00,0.0,0.0,4366830.776411707 
 08/04  04:00:00,0.0,0.0,1712339.9184327582 
 08/04  05:00:00,0.0,0.0,1712339.9184327582 
 08/04  06:00:00,0.0,0.0,4366947.473135011 
 08/04  07:00:00,0.0,0.0,1712339.9184327582 
 08/04  08:00:00,0.0,0.0,4614318.826590582 
 08/04  09:00:00,0.0,0.0,4780729.784572445 
 08/04  10:00:00,0.0,146270.81950373115,4780892.3129825415 
 08/04  11:00:00,0.0,1456521.3341992334,1712339.9184327582 
 08/04  12:00:00,0.0,2650869.8916745484,4442178.856423214 
 08/04  13:00:00,0.0,2011866.6516387917,1712339.9184327582 
 08/04  14:00:00,0.0,3987890.873098039,4442217.932901274 
 08/04  15:00:00,0.0,4920137.1798563,1712339.9184327582 
 08/04  16:00:00,0.0,5137058.128149394,3593205.3141588485 
 08/04  17:00:00,0.0,4873497.400814792,2560842.9448350035 
 08/04  18:00:00,0.0,3921203.6730680056,4645324.183444158 
 08/04  19:00:00,0.0,1542851.1339887108,3038865.6167772124 
 08/04  20:00:00,0.0,0.0,3318728.852013924 
 08/04  21:00:00,0.0,0.0,4645535.05432962 
 08/04  22:00:00,0.0,0.0,4614966.083353919 
 08/04  23:00:00,0.0,0.0,3026594.535051071 
 08/04  24:00:00,0.0,0.0,3300071.3959703846 
 08/05  01:00:00,0.0,0.0,4030054.217852791 
 08/05  02:00:00,0.0,0.0,2049025.5685926012 
 08/05  03:00:00,0.0,0.0,1712339.9184327582 
 08/05  04:00:00,0.0,0.0,1712339.9184327582 
 08/05  05:00:00,0.0,0.0,4367041.914387837 
 08/05  06:00:00,0.0,0.0,1712339.9184327582 
 08/05  07:00:00,0.0,0.0,4614876.184304463 
 08/05  08:00:00,0.0,0.0,1712339.9184327582 
 08/05  09:00:00,0.0,0.0,4781175.326383654 
 08/05  10:00:00,0.0,379549.61811751523,4780750.064520812 
 08/05  11:00:00,0.0,1894785.8753557978,4441900.643874163 
 08/05  12:00:00,0.0,2837574.0776515813,1712339.9184327582 
 08/05  13:00:00,0.0,1770639.2262666149,4442241.410415946 
 08/05  14:00:00,0.0,290672.6451965748,1712339.9184327582 
 08/05  15:00:00,0.0,0.0,1712339.9184327582 
 08/05  16:00:00,0.0,0.0,4441875.580087651 
 08/05  17:00:00,0.0,0.0,1712339.9184327582 
 08/05  18:00:00,0.0,0.0,4645449.514012302 
 08/05  19:00:00,0.0,0.0,4645407.532872822 
 08/05  20:00:00,0.0,0.0,4645866.89706773 
 08/05  21:00:00,0.0,0.0,1712339.9184327582 
 08/05  22:00:00,0.0,0.0,4614474.842827538 
 08/05  23:00:00,0.0,0.0,4614926.957820614 
 08/05  24:00:00,0.0,0.0,3962288.557337436 
 08/06  01:00:00,0.0,0.0,2307923.1591506754 
 08/06  02:00:00,0.0,0.0,1712339.9184327582 
 08/06  03:00:00,0.0,0.0,1712339.9184327582 
 08/06  04:00:00,0.0,0.0,4367032.540219768 
 08/06  05:00:00,0.0,0.0,1712339.9184327582 
 08/06  06:00:00,0.0,0.0,1712339.9184327582 
 08/06  07:00:00,0.0,0.0,4614322.612977661 
