Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 07/18  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/18  02:00:00,,,,,,,,,0.0,0.0,7220490.017433183 
 07/18  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/18  04:00:00,,,,,,,,,0.0,9167.690863369753,4566240.878071144 
 07/18  05:00:00,,,,,,,,,0.0,20397.55638571205,4566240.878071144 
 07/18  06:00:00,,,,,,,,,0.0,27729.426318538208,7220817.468728392 
 07/18  07:00:00,,,,,,,,,0.0,32198.38535834978,7767740.285541637 
 07/18  08:00:00,,,,,,,,,132009.31689317053,5122525.503974622,7767462.821675997 
 07/18  09:00:00,,,,,,,,,0.0,5183044.316404311,8362657.180378371 
 07/18  10:00:00,,,,,,,,,0.0,5897558.633963532,11680309.73657851 
 07/18  11:00:00,,,,,,,,,0.0,7267735.047212896,4566240.878071144 
 07/18  12:00:00,,,,,,,,,0.0,9009682.84164053,7375725.625067561 
 07/18  13:00:00,,,,,,,,,0.0,9358565.66588216,4566240.878071144 
 07/18  14:00:00,,,,,,,,,0.0,12219240.215073518,7375749.389211977 
 07/18  15:00:00,,,,,,,,,0.0,10111644.412508162,7375773.125277161 
 07/18  16:00:00,,,,,,,,,0.0,5876312.084295028,4566240.878071144 
 07/18  17:00:00,,,,,,,,,0.0,3598891.110796728,7375796.824280687 
 07/18  18:00:00,,,,,,,,,0.0,3601606.4964431617,7844267.482185453 
 07/18  19:00:00,,,,,,,,,0.0,3377841.958987009,7843454.45786784 
 07/18  20:00:00,,,,,,,,,0.0,0.0,7843771.439515705 
 07/18  21:00:00,,,,,,,,,0.0,0.0,8219414.193889925 
 07/18  22:00:00,,,,,,,,,0.0,0.0,9173766.277696775 
 07/18  23:00:00,,,,,,,,,0.0,0.0,9173790.455933588 
 07/18  24:00:00,15.742708333333333,13.5703125,14.410594647760187,84.609375,119.70833333333333,171.1091662046443,18.649122379937392,53805526.80512175,0.0,0.0,7789026.818304181 
 07/19  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/19  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/19  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/19  04:00:00,,,,,,,,,0.0,0.0,7220888.178494683 
 07/19  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/19  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/19  07:00:00,,,,,,,,,0.0,0.0,7767201.880208668 
 07/19  08:00:00,,,,,,,,,0.0,4027709.1215218,8018488.744167393 
 07/19  09:00:00,,,,,,,,,0.0,4028540.902587316,11554933.154162072 
 07/19  10:00:00,,,,,,,,,0.0,3804771.3642857648,8202376.852249028 
 07/19  11:00:00,,,,,,,,,0.0,3815722.89695712,7375171.54186194 
 07/19  12:00:00,,,,,,,,,0.0,3931059.6696676807,4566240.878071144 
 07/19  13:00:00,,,,,,,,,0.0,4309536.3221322,7375265.582326353 
 07/19  14:00:00,,,,,,,,,0.0,4738471.386025733,6981872.317074106 
 07/19  15:00:00,,,,,,,,,0.0,9017442.524501625,4959779.030245444 
 07/19  16:00:00,,,,,,,,,0.0,10530117.070014503,7375605.862996056 
 07/19  17:00:00,,,,,,,,,0.0,13847183.262011241,4566240.878071144 
 07/19  18:00:00,,,,,,,,,0.0,15519699.423018932,7855235.5064050555 
 07/19  19:00:00,,,,,,,,,0.0,13657804.085286658,10181415.53606139 
 07/19  20:00:00,,,,,,,,,0.0,1607928.048332058,8772414.525772033 
 07/19  21:00:00,,,,,,,,,0.0,0.0,7843652.62858287 
 07/19  22:00:00,,,,,,,,,0.0,0.0,7767860.324534618 
 07/19  23:00:00,,,,,,,,,0.0,0.0,7767202.206232062 
 07/19  24:00:00,15.408854166666666,13.556249999999999,14.271504498023297,76.52083333333333,81.45833333333333,171.08970451480332,18.497581989650342,51444930.641180664,0.0,0.0,7767765.101591961 
 07/20  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/20  02:00:00,,,,,,,,,0.0,0.0,7220465.29368066 
 07/20  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/20  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/20  05:00:00,,,,,,,,,0.0,0.0,7220441.068315998 
 07/20  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/20  07:00:00,,,,,,,,,0.0,0.0,7768089.351476073 
 07/20  08:00:00,,,,,,,,,0.0,4155929.6782577457,7767237.203592426 
 07/20  09:00:00,,,,,,,,,0.0,4643033.501331506,9150908.285744173 
 07/20  10:00:00,,,,,,,,,0.0,5408199.132092571,10890883.313183023 
 07/20  11:00:00,,,,,,,,,0.0,5874769.254537683,4566240.878071144 
 07/20  12:00:00,,,,,,,,,0.0,4358222.936978628,7375126.637620203 
 07/20  13:00:00,,,,,,,,,0.0,4856255.866809827,6239140.763715355 
 07/20  14:00:00,,,,,,,,,0.0,7903884.56053423,5702237.953454944 
 07/20  15:00:00,,,,,,,,,0.0,12652152.886054404,7375199.622259605 
 07/20  16:00:00,,,,,,,,,0.0,17335251.34535159,4566240.878071144 
 07/20  17:00:00,,,,,,,,,0.0,19603951.25967756,7375312.047004169 
 07/20  18:00:00,,,,,,,,,0.0,18685719.629513983,7843904.908294257 
 07/20  19:00:00,,,,,,,,,0.0,14740991.313929435,7843839.514603542 
 07/20  20:00:00,,,,,,,,,0.0,1588721.5930009026,7843693.529566542 
 07/20  21:00:00,,,,,,,,,0.0,0.0,9276311.000883002 
 07/20  22:00:00,,,,,,,,,0.0,0.0,9173635.74907199 
 07/20  23:00:00,,,,,,,,,0.0,0.0,8163713.973541798 
 07/20  24:00:00,14.818750000000001,12.736458333333331,13.569015563376169,86.65885416666667,160.65104166666666,171.0724245509707,18.340857605598952,53824531.18426161,0.0,0.0,7767230.238452417 
 07/21  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/21  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/21  03:00:00,,,,,,,,,0.0,0.0,7220913.451956401 
 07/21  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/21  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/21  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/21  07:00:00,,,,,,,,,0.0,0.0,7767498.6590510225 
 07/21  08:00:00,,,,,,,,,117639.2798081016,3687482.5509277787,9042661.514760844 
 07/21  09:00:00,,,,,,,,,62349.662527092965,3735466.6677185297,10393094.291808104 
 07/21  10:00:00,,,,,,,,,0.0,3908891.445016755,8202511.039319912 
 07/21  11:00:00,,,,,,,,,0.0,4337425.089549784,7375135.263028486 
 07/21  12:00:00,,,,,,,,,0.0,4561094.616408915,6135581.898686345 
 07/21  13:00:00,,,,,,,,,0.0,4926688.79786531,5805786.812676696 
 07/21  14:00:00,,,,,,,,,0.0,5500978.208070767,7375170.981441721 
 07/21  15:00:00,,,,,,,,,0.0,6489894.669060988,4566240.878071144 
 07/21  16:00:00,,,,,,,,,0.0,8642511.78940884,7375264.7492110245 
 07/21  17:00:00,,,,,,,,,0.0,11782048.36322096,4566240.878071144 
 07/21  18:00:00,,,,,,,,,0.0,11507438.309362283,9412548.732415298 
 07/21  19:00:00,,,,,,,,,0.0,7782340.060787467,9553200.929485412 
 07/21  20:00:00,,,,,,,,,0.0,0.0,7843476.911054678 
 07/21  21:00:00,,,,,,,,,0.0,0.0,7844246.501458474 
 07/21  22:00:00,,,,,,,,,0.0,0.0,7767218.449963856 
 07/21  23:00:00,,,,,,,,,0.0,0.0,7767922.020181954 
 07/21  24:00:00,14.737499999999999,13.016666666666667,13.69594169544977,94.06770833333333,54.872395833333336,171.0573691827651,18.17900131500077,51321388.50908234,0.0,0.0,7767627.730800711 
 07/22  01:00:00,,,,,,,,,0.0,0.0,7220372.710222746 
 07/22  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/22  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/22  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/22  05:00:00,,,,,,,,,0.0,0.0,7220919.089787606 
 07/22  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/22  07:00:00,,,,,,,,,0.0,0.0,7767201.977085437 
 07/22  08:00:00,,,,,,,,,0.0,4937287.339642378,7767770.946895324 
 07/22  09:00:00,,,,,,,,,0.0,6665860.931009618,10316384.533840373 
 07/22  10:00:00,,,,,,,,,0.0,8278977.753332106,9724637.91765013 
 07/22  11:00:00,,,,,,,,,0.0,9368720.944580201,5401810.355949838 
 07/22  12:00:00,,,,,,,,,0.0,10320787.452959342,6539684.107219687 
 07/22  13:00:00,,,,,,,,,0.0,11114054.917461319,7375164.72157681 
 07/22  14:00:00,,,,,,,,,0.0,14340345.5805921,4566240.878071144 
 07/22  15:00:00,,,,,,,,,0.0,20982954.447513904,7375126.368383111 
 07/22  16:00:00,,,,,,,,,0.0,26692117.168210603,4566240.878071144 
 07/22  17:00:00,,,,,,,,,0.0,29001174.989970654,7375138.581216207 
 07/22  18:00:00,,,,,,,,,0.0,29002732.20593264,7843490.442377286 
 07/22  19:00:00,,,,,,,,,0.0,26144252.60039139,7844178.363292178 
 07/22  20:00:00,,,,,,,,,0.0,7659442.373621475,8500150.945486283 
 07/22  21:00:00,,,,,,,,,0.0,1820900.4075050664,10180301.840211501 
 07/22  22:00:00,,,,,,,,,0.0,94543.77807575738,8045620.8986015795 
 07/22  23:00:00,,,,,,,,,0.0,0.0,7767212.226618988 
 07/22  24:00:00,18.674479166666668,15.334895833333334,16.53332861578875,79.59895833333333,250.73958333333334,171.04457798209702,18.01206646343271,53856439.80468431,0.0,0.0,7767658.4507369585 
 07/23  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/23  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 07/23  03:00:00,,,,,,,,,0.0,5317.1573284843635,7220585.5332708815 
 07/23  04:00:00,,,,,,,,,0.0,21670.779295047716,4566240.878071144 
 07/23  05:00:00,,,,,,,,,0.0,33048.019346372435,4566240.878071144 
 07/23  06:00:00,,,,,,,,,0.0,41500.05566092286,4566240.878071144 
 07/23  07:00:00,,,,,,,,,0.0,60428.71432134266,9149537.308091037 
 07/23  08:00:00,,,,,,,,,0.0,6244321.481638966,9174754.531095123 
 07/23  09:00:00,,,,,,,,,0.0,7418359.606115013,8672870.987819396 
 07/23  10:00:00,,,,,,,,,0.0,8552488.720217526,8993515.466897309 
 07/23  11:00:00,,,,,,,,,0.0,9113935.02962393,6761505.307079874 
 07/23  12:00:00,,,,,,,,,0.0,7190513.685938999,7375230.706608846 
 07/23  13:00:00,,,,,,,,,0.0,10884458.349904992,4566240.878071144 
 07/23  14:00:00,,,,,,,,,0.0,13104187.376207778,7375152.462834243 
 07/23  15:00:00,,,,,,,,,0.0,17476073.673597727,4566240.878071144 
 07/23  16:00:00,,,,,,,,,0.0,23444576.45286832,7375124.741600979 
 07/23  17:00:00,,,,,,,,,0.0,26771315.426473908,6303928.43891894 
 07/23  18:00:00,,,,,,,,,0.0,24185992.75345972,9097126.265045296 
 07/23  19:00:00,,,,,,,,,0.0,17936975.46926134,7843618.740167633 
 07/23  20:00:00,,,,,,,,,0.0,3310626.1714191963,7843944.724974651 
 07/23  21:00:00,,,,,,,,,0.0,950529.1845550768,7843883.558551498 
 07/23  22:00:00,,,,,,,,,0.0,48318.39734905127,7767476.823667124 
 07/23  23:00:00,,,,,,,,,0.0,0.0,7767267.247207124 
 07/23  24:00:00,17.840104166666666,15.932812500000002,16.585473636667682,95.48958333333333,78.38020833333333,171.03408718581463,17.840107614098383,51715499.98064772,0.0,0.0,8522238.728543626 
 07/24  01:00:00,,,,,,,,,0.0,0.0,6592879.154537914 
 07/24  02:00:00,,,,,,,,,0.0,5098.100053463117,4566240.878071144 
 07/24  03:00:00,,,,,,,,,0.0,25891.68877035376,4566240.878071144 
 07/24  04:00:00,,,,,,,,,0.0,40717.09403131198,7220770.856973289 
 07/24  05:00:00,,,,,,,,,0.0,49611.70528507409,4566240.878071144 
 07/24  06:00:00,,,,,,,,,0.0,78655.20324046092,4566240.878071144 
 07/24  07:00:00,,,,,,,,,0.0,174179.42206579604,7768070.737098414 
 07/24  08:00:00,,,,,,,,,0.0,8538868.856416343,7767392.164678723 
 07/24  09:00:00,,,,,,,,,0.0,10450580.072058233,11839829.18249802 
 07/24  10:00:00,,,,,,,,,0.0,11714457.511483336,8203223.516790614 
 07/24  11:00:00,,,,,,,,,0.0,13078625.671887182,7375169.804823528 
 07/24  12:00:00,,,,,,,,,0.0,13830427.32700155,4566240.878071144 
 07/24  13:00:00,,,,,,,,,0.0,14549323.093547326,7375262.701096861 
 07/24  14:00:00,,,,,,,,,0.0,18223338.973072343,4566240.878071144 
 07/24  15:00:00,,,,,,,,,0.0,26285000.962748412,7375406.25683019 
 07/24  16:00:00,,,,,,,,,0.0,34510615.633876875,7256583.86513898 
 07/24  17:00:00,,,,,,,,,0.0,39168181.44221597,4685257.538122482 
 07/24  18:00:00,,,,,,,,,0.0,38660075.47582942,7844283.874049967 
 07/24  19:00:00,,,,,,,,,0.0,32823384.19636094,8392216.200354474 
 07/24  20:00:00,,,,,,,,,0.0,10838261.667117167,10181736.577375535 
 07/24  21:00:00,,,,,,,,,0.0,3801269.2306773756,8234251.73071358 
 07/24  22:00:00,,,,,,,,,0.0,1260741.1407140107,7767400.203757576 
 07/24  23:00:00,,,,,,,,,0.0,238273.4667522576,7768035.958153585 
 07/24  24:00:00,18.476041666666667,16.424478305776834,17.120852492218173,79.453125,288.4375,171.02592966529417,17.663180507501973,53300474.55600019,0.0,39722.66335434132,7767314.988953738 
 07/25  01:00:00,,,,,,,,,0.0,75464.80281125897,4566240.878071144 
 07/25  02:00:00,,,,,,,,,0.0,95629.73943678921,7220380.340801258 
 07/25  03:00:00,,,,,,,,,0.0,106560.67681467203,4566240.878071144 
 07/25  04:00:00,,,,,,,,,0.0,114216.47421918117,4566240.878071144 
 07/25  05:00:00,,,,,,,,,0.0,119763.31614915108,4566240.878071144 
 07/25  06:00:00,,,,,,,,,0.0,175378.1603749704,7220471.195034014 
 07/25  07:00:00,,,,,,,,,0.0,276502.73823718604,7767280.994954173 
 07/25  08:00:00,,,,,,,,,0.0,9542010.736973822,7767976.662797639 
 07/25  09:00:00,,,,,,,,,0.0,12038411.165062966,8202837.533629073 
 07/25  10:00:00,,,,,,,,,0.0,13735486.76978323,11840217.725307105 
 07/25  11:00:00,,,,,,,,,0.0,14549039.588408405,4566240.878071144 
 07/25  12:00:00,,,,,,,,,0.0,14892131.724613309,7375127.065187205 
 07/25  13:00:00,,,,,,,,,0.0,15224964.103802195,4566240.878071144 
 07/25  14:00:00,,,,,,,,,0.0,18382211.587992035,7375136.833568178 
 07/25  15:00:00,,,,,,,,,0.0,25361007.925959986,6512562.36573725 
 07/25  16:00:00,,,,,,,,,0.0,30287439.738457415,5428875.724171351 
 07/25  17:00:00,,,,,,,,,0.0,32528045.69944153,7375308.218055453 
 07/25  18:00:00,,,,,,,,,0.0,32697327.346139997,7843897.659799694 
 07/25  19:00:00,,,,,,,,,0.0,28604446.9897573,7843594.359848662 
 07/25  20:00:00,,,,,,,,,0.0,8895154.695268378,7843545.34753176 
 07/25  21:00:00,,,,,,,,,0.0,3339267.566614952,7843468.682603238 
 07/25  22:00:00,,,,,,,,,0.0,1439129.5631060386,8770342.593716284 
 07/25  23:00:00,,,,,,,,,0.0,483844.1757004247,9173588.993144324 
 07/25  24:00:00,18.821875000000002,15.663020833333336,16.752006889760292,84.6171875,257.3046875,171.0201349029201,17.481342021620744,53795561.26161395,0.0,146287.5062383685,8560569.35563167 
 07/26  01:00:00,,,,,,,,,0.0,161696.9177797157,4566240.878071144 
 07/26  02:00:00,,,,,,,,,0.0,179451.71681171202,4566240.878071144 
 07/26  03:00:00,,,,,,,,,0.0,168434.0370285024,4566240.878071144 
 07/26  04:00:00,,,,,,,,,0.0,140082.09860614533,7220907.917615508 
 07/26  05:00:00,,,,,,,,,0.0,135012.84212146763,4566240.878071144 
 07/26  06:00:00,,,,,,,,,0.0,195799.27626088026,4566240.878071144 
 07/26  07:00:00,,,,,,,,,0.0,312611.6856933453,7767522.253532339 
 07/26  08:00:00,,,,,,,,,0.0,10046109.931774605,7767119.462536105 
 07/26  09:00:00,,,,,,,,,0.0,12208008.04123376,11840186.941129496 
 07/26  10:00:00,,,,,,,,,0.0,13841586.128779722,8202643.84405135 
 07/26  11:00:00,,,,,,,,,0.0,15284533.939583147,7375804.094823438 
 07/26  12:00:00,,,,,,,,,0.0,16183714.514702491,4566240.878071144 
 07/26  13:00:00,,,,,,,,,0.0,16975408.586659066,7375703.964166965 
 07/26  14:00:00,,,,,,,,,0.0,21109492.908424377,4972225.432497849 
 07/26  15:00:00,,,,,,,,,0.0,29397185.13541051,6969502.811897145 
 07/26  16:00:00,,,,,,,,,0.0,37545416.41714686,7375321.219285491 
 07/26  17:00:00,,,,,,,,,0.0,41882754.081641585,4566240.878071144 
 07/26  18:00:00,,,,,,,,,0.0,40933374.452727854,7843602.980817016 
 07/26  19:00:00,,,,,,,,,0.0,34759094.80825781,9337682.50156606 
 07/26  20:00:00,,,,,,,,,0.0,11731279.833690193,9627800.354600262 
 07/26  21:00:00,,,,,,,,,0.0,5161817.773725454,7843745.436892322 
 07/26  22:00:00,,,,,,,,,0.0,2858612.572645102,7767960.291681332 
 07/26  23:00:00,,,,,,,,,0.0,1934264.253428902,7767500.414421455 
 07/26  24:00:00,20.552604166666665,15.434375000000001,17.223666829593444,66.09375,361.109375,171.01672897537728,17.294650132663623,51476752.30889863,0.0,1369911.3311779117,7767256.460027126 
 07/27  01:00:00,,,,,,,,,0.0,829393.928969241,4566240.878071144 
 07/27  02:00:00,,,,,,,,,0.0,424258.95704770903,7220388.0041973125 
 07/27  03:00:00,,,,,,,,,0.0,372669.995660014,4566240.878071144 
 07/27  04:00:00,,,,,,,,,0.0,372977.5474099354,4566240.878071144 
 07/27  05:00:00,,,,,,,,,0.0,359531.3604022326,4566240.878071144 
 07/27  06:00:00,,,,,,,,,0.0,409101.11069417757,7220280.105030895 
 07/27  07:00:00,,,,,,,,,0.0,599159.6798170623,7767901.920103827 
 07/27  08:00:00,,,,,,,,,0.0,13854749.025641449,7767761.248714721 
 07/27  09:00:00,,,,,,,,,0.0,14270045.953320235,8511476.537093012 
 07/27  10:00:00,,,,,,,,,0.0,15581847.623885712,11531296.716749249 
 07/27  11:00:00,,,,,,,,,0.0,16453549.75295848,4566240.878071144 
 07/27  12:00:00,,,,,,,,,0.0,17094797.746568576,7375765.055836692 
 07/27  13:00:00,,,,,,,,,0.0,17357641.748180814,4566240.878071144 
 07/27  14:00:00,,,,,,,,,0.0,21011240.200215317,7375788.770485142 
 07/27  15:00:00,,,,,,,,,0.0,29396073.25133603,7375812.448242702 
 07/27  16:00:00,,,,,,,,,0.0,34894913.272869386,4566240.878071144 
 07/27  17:00:00,,,,,,,,,0.0,34640271.01827685,7375621.718936812 
 07/27  18:00:00,,,,,,,,,0.0,30904704.373864427,7844311.565307558 
 07/27  19:00:00,,,,,,,,,0.0,25214439.85446834,7843474.859331933 
 07/27  20:00:00,,,,,,,,,0.0,6621727.81391627,7843587.490596572 
 07/27  21:00:00,,,,,,,,,0.0,3226659.326134032,8418280.728069909 
 07/27  22:00:00,,,,,,,,,0.0,1162646.9099572208,9173301.831727633 
 07/27  23:00:00,,,,,,,,,0.0,249705.7712282091,9001876.04726613 
 07/27  24:00:00,20.710416666666667,16.540104166666666,17.965091014024022,65.3828125,288.0416666666667,171.01573454366007,17.103163876499316,53809592.69006019,0.0,320630.7096768388,7767606.201808449 
 07/28  01:00:00,,,,,,,,,0.0,364317.7707379119,4566240.878071144 
 07/28  02:00:00,,,,,,,,,0.0,356260.79462156876,4566240.878071144 
 07/28  03:00:00,,,,,,,,,0.0,365185.0147553217,4566240.878071144 
 07/28  04:00:00,,,,,,,,,0.0,360826.4869723637,7220921.557433707 
 07/28  05:00:00,,,,,,,,,0.0,340680.02286214224,4566240.878071144 
 07/28  06:00:00,,,,,,,,,0.0,402053.7083153282,4566240.878071144 
 07/28  07:00:00,,,,,,,,,0.0,787867.3670124412,7767208.300890282 
 07/28  08:00:00,,,,,,,,,0.0,12535611.234669872,8210343.588127204 
 07/28  09:00:00,,,,,,,,,0.0,13661709.03030901,11337268.108099865 
 07/28  10:00:00,,,,,,,,,0.0,14528252.309724312,8202341.228242723 
 07/28  11:00:00,,,,,,,,,0.0,15317488.090029689,7375488.81511266 
 07/28  12:00:00,,,,,,,,,0.0,15976326.157780811,4566240.878071144 
 07/28  13:00:00,,,,,,,,,0.0,16368416.677885856,7375698.725239156 
 07/28  14:00:00,,,,,,,,,0.0,20030925.809764855,7375722.524852556 
 07/28  15:00:00,,,,,,,,,0.0,28470485.4682136,4566240.878071144 
 07/28  16:00:00,,,,,,,,,0.0,36210405.60052827,7375746.302143046 
 07/28  17:00:00,,,,,,,,,0.0,40353973.34871418,4566240.878071144 
 07/28  18:00:00,,,,,,,,,0.0,39793123.2813849,8147014.020100743 
 07/28  19:00:00,,,,,,,,,0.0,33482641.677344337,10181223.59954819 
 07/28  20:00:00,,,,,,,,,0.0,11042180.881504249,8480575.703595217 
 07/28  21:00:00,,,,,,,,,0.0,4432866.387098871,7843678.647580057 
 07/28  22:00:00,,,,,,,,,0.0,2000670.1737293089,7767604.11127409 
 07/28  23:00:00,,,,,,,,,0.0,915532.8284504716,7767223.0304582175 
 07/28  24:00:00,19.60208333333333,17.35729166666667,18.108886947695023,62.15625,349.5677083333333,171.01717084967382,16.9069433108318,51422518.96558206,0.0,287351.1481901442,7767927.97042066 
 07/29  01:00:00,,,,,,,,,0.0,150242.65017323493,4566240.878071144 
 07/29  02:00:00,,,,,,,,,0.0,144144.44070301356,7220917.525051372 
 07/29  03:00:00,,,,,,,,,0.0,157153.06139473544,4566240.878071144 
 07/29  04:00:00,,,,,,,,,0.0,166758.77252340445,4566240.878071144 
 07/29  05:00:00,,,,,,,,,0.0,171984.42094703641,7220356.680995354 
 07/29  06:00:00,,,,,,,,,0.0,209341.1651560562,4566240.878071144 
 07/29  07:00:00,,,,,,,,,0.0,362506.08989623765,7767831.768644262 
 07/29  08:00:00,,,,,,,,,0.0,11198550.94158513,7767201.483895736 
 07/29  09:00:00,,,,,,,,,0.0,13706199.625399811,9369444.130330026 
 07/29  10:00:00,,,,,,,,,0.0,15245527.840679528,10672018.089605693 
 07/29  11:00:00,,,,,,,,,0.0,16002033.801783774,4566240.878071144 
 07/29  12:00:00,,,,,,,,,0.0,16953565.426548377,7375243.406640512 
 07/29  13:00:00,,,,,,,,,0.0,17677350.33524751,6927182.349848967 
 07/29  14:00:00,,,,,,,,,0.0,21674308.614033625,5014436.905978055 
 07/29  15:00:00,,,,,,,,,0.0,29807770.44874991,7375564.07055393 
 07/29  16:00:00,,,,,,,,,0.0,36625850.49924302,4566240.878071144 
 07/29  17:00:00,,,,,,,,,0.0,39680438.67864471,7375707.607072102 
 07/29  18:00:00,,,,,,,,,0.0,38675654.521959245,7843712.308976882 
 07/29  19:00:00,,,,,,,,,0.0,33870999.988863364,7844067.389718095 
 07/29  20:00:00,,,,,,,,,0.0,11899703.313897857,7843674.495562058 
 07/29  21:00:00,,,,,,,,,0.0,5224299.646300256,9570846.951332672 
 07/29  22:00:00,,,,,,,,,0.0,2801117.3020617003,9173745.182818554 
 07/29  23:00:00,,,,,,,,,0.0,1643534.9695811188,7875905.215790128 
 07/29  24:00:00,19.85729166666667,15.856770833333336,17.206693152409443,70.42708333333333,318.9427083333333,171.02105371929193,16.706049478196835,53831449.081254885,0.0,952010.1626511114,7767201.443860529 
 07/30  01:00:00,,,,,,,,,0.0,552726.1130480552,4566240.878071144 
 07/30  02:00:00,,,,,,,,,0.0,397772.3058029674,4566240.878071144 
 07/30  03:00:00,,,,,,,,,0.0,387575.3341254371,7220562.44292176 
 07/30  04:00:00,,,,,,,,,0.0,398263.34699323226,4566240.878071144 
 07/30  05:00:00,,,,,,,,,0.0,395271.1549238648,4566240.878071144 
 07/30  06:00:00,,,,,,,,,0.0,503630.6711661217,4566240.878071144 
 07/30  07:00:00,,,,,,,,,0.0,1089348.6884338865,7921770.750993985 
 07/30  08:00:00,,,,,,,,,0.0,13045668.606914645,9174926.68430115 
 07/30  09:00:00,,,,,,,,,0.0,14488788.01894619,10067540.328726172 
 07/30  10:00:00,,,,,,,,,0.0,15753991.005908147,8202691.2850164315 
 07/30  11:00:00,,,,,,,,,0.0,16781639.19515064,7375352.421201171 
 07/30  12:00:00,,,,,,,,,0.0,17118943.158201315,7162010.418000197 
 07/30  13:00:00,,,,,,,,,0.0,17236112.922726393,4779760.122982009 
 07/30  14:00:00,,,,,,,,,0.0,20342442.11514948,7375703.64697932 
 07/30  15:00:00,,,,,,,,,0.0,26788677.98698809,4566240.878071144 
 07/30  16:00:00,,,,,,,,,0.0,33950611.25326198,7375727.4591623135 
 07/30  17:00:00,,,,,,,,,0.0,37250734.26044364,4566240.878071144 
 07/30  18:00:00,,,,,,,,,0.0,36218991.693797305,9849158.822393864 
 07/30  19:00:00,,,,,,,,,0.0,31799173.041963056,9116646.804462098 
 07/30  20:00:00,,,,,,,,,0.0,10351043.974299474,7843609.613562097 
 07/30  21:00:00,,,,,,,,,0.0,4349340.514548306,7843656.942041418 
 07/30  22:00:00,,,,,,,,,0.0,2248974.299746096,7767357.508380746 
 07/30  23:00:00,,,,,,,,,0.0,1337713.8107361908,7768017.6017733645 
 07/30  24:00:00,20.395833333333332,16.440104166666664,17.79320673108222,70.1875,313.109375,171.02739557170443,16.500544369847272,51287174.81580137,0.0,797761.7298504882,7767351.869646203 
 07/31  01:00:00,,,,,,,,,0.0,481038.3095371407,7220933.830018057 
 07/31  02:00:00,,,,,,,,,0.0,401425.8490037913,4566240.878071144 
 07/31  03:00:00,,,,,,,,,0.0,371850.0957495829,4566240.878071144 
 07/31  04:00:00,,,,,,,,,0.0,374915.23949599965,4566240.878071144 
 07/31  05:00:00,,,,,,,,,0.0,361427.7977474885,7220362.958529011 
 07/31  06:00:00,,,,,,,,,0.0,420870.10476299893,4566240.878071144 
 07/31  07:00:00,,,,,,,,,0.0,859631.9289421504,7767259.054573072 
 07/31  08:00:00,,,,,,,,,0.0,13150030.809597725,7767961.465187132 
 07/31  09:00:00,,,,,,,,,0.0,14473503.129712783,10643742.91362243 
 07/31  10:00:00,,,,,,,,,0.0,14956392.489915412,9397498.488134135 
 07/31  11:00:00,,,,,,,,,0.0,15773119.233272895,6431831.347357531 
 07/31  12:00:00,,,,,,,,,0.0,16322837.998451035,5509584.235713693 
 07/31  13:00:00,,,,,,,,,0.0,16730263.20840925,7375271.182435072 
 07/31  14:00:00,,,,,,,,,0.0,19744921.959803395,4566240.878071144 
 07/31  15:00:00,,,,,,,,,0.0,27112261.439068686,7375418.3170705885 
 07/31  16:00:00,,,,,,,,,0.0,34300595.58167956,4566240.878071144 
 07/31  17:00:00,,,,,,,,,0.0,37235189.489590906,7375616.182988391 
